Test Year: 2014
Total: 985, Correct: 3, ExpRate: 0.30%
----------------------------------------
Image	Status	Prediction	GroundTruth
517_em_401	WRONG	x _ { 1 } + x _ { 2 } = x _ { 1 }	x ( t ) = x _ { 0 } ( t )
502_em_24	WRONG	f ( x ) = x ^ { 2 }	6 1 \leq x \leq 6 9
509_em_96	WRONG	x _ { 1 } = x _ { 2 }	x , y , z , t
RIT_2014_137	WRONG	\tan ( \frac { \pi } { 4 } ) = \frac { 1 } { 4 } { 2 }	1 - d = ( 1 - \frac { d ^ { ( m ) } } { m } ) ^ { m }
RIT_2014_23	WRONG	1 3 + \pi r ^ { 3 }	1 s ^ { 2 } 2 s ^ { 2 } 2 p ^ { 1 }
515_em_352	WRONG	u _ { n } = F _ { n - 1 }	A A ^ { T } = A ^ { T } A
32_em_209	WRONG	\frac { 1 } { 2 } \pi r ^ { 2 }	\frac { f } { a } = \frac { b } { f }
29_em_155	WRONG	x ^ { 2 } + y ^ { 2 } = 0	z ^ { 5 } + z = z
RIT_2014_157	WRONG	c ^ { 2 } = a ^ { 2 } + b ^ { 2 } - 2 a b \cos C	C H _ { 2 } = C H C H _ { 2 } C H _ { 2 } C H _ { 3 }
517_em_400	WRONG	a + \frac { c } { 2 }	\frac { a + b } { 2 }
37_em_26	WRONG	\int \limits _ { 3 } ^ { 6 } \int \limits _ { 2 } ^ { 4 } 2 d x d y = 2 \cdot ( 6 - 3 ) \cdot ( 4 - 2 ) = 1 2	\int _ { a } ^ { b } f ( x ) d x = \int _ { a } ^ { b } g ( x ) d x
RIT_2014_167	WRONG	\sqrt { x - y - z + x ^ { 2 } + y ^ { 2 } + z ^ { 2 } }	\sqrt { c ^ { 2 } } = \sqrt { 8 1 0 0 0 0 + 5 6 2 5 0 0 }
516_em_392	WRONG	\sqrt { x - y - z + x ^ { 2 } + y ^ { 2 } + z ^ { 2 } }	- \sqrt { z - c } , + \sqrt { z - c }
516_em_379	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	\lim _ { n \rightarrow \infty } f _ { n } ( x ) = 0
520_em_466	WRONG	\lim _ { x \rightarrow c } f ( x ) = f ( c )	\lambda ( t ) = \lambda _ { 0 } ( 1 - e ^ { - \frac { t } { \lambda } } )
RIT_2014_295	WRONG	\tan ( \frac { \pi } { 2 } ) = 1	\lim _ { y \rightarrow x } f ( x )
23_em_63	WRONG	\sqrt [ n ] { \frac { n + 1 } { ( n - 1 ) ^ { 2 } } }	F = \sqrt { F _ { x } ^ { 2 } + F _ { y } ^ { 2 } }
37_em_17	WRONG	g ( x , y ) = \sqrt [ 3 ] { x - y } + \sqrt { | x + y | }	a \sqrt { b } \pm c \sqrt { b } = ( a \pm c ) \sqrt { b }
26_em_96	WRONG	\frac { 4 } { 2 } \pi r ^ { 4 }	4 + 4 + \frac { 4 } { 4 }
27_em_101	WRONG	1 + 2 + \cdots + n = \frac { n ( n + 1 ) } { 2 }	1 + \sqrt { 5 } = x _ { 1 } + y _ { 1 } \sqrt { 5 }
516_em_389	WRONG	c ^ { 2 } = a ^ { 2 } + b ^ { 2 } - 2 a b \cos C	9 2 . 0 8 5 5 3 6 9 2 \ldots
27_em_109	WRONG	\lim _ { x \rightarrow c } f ( x ) = f ( x )	f ^ { ( i + k ) } ( 0 ) = f ^ { ( i ) } ( 0 ) f ^ { ( k ) } ( 0 )
32_em_220c	WRONG	a ^ { 2 } + b ^ { 2 } = ( a ) ^ { 2 }	4 c ^ { 3 } + 6 c ^ { 2 } + 2 c + 1
511_em_254	WRONG	u _ { 1 } = a _ { 2 } = c ^ { 2 }	( - 1 ) ^ { 3 } - 1 = - 1 - 1 = - 2
RIT_2014_301	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	1 + 1 = 2 [ \frac { 1 ( 1 + 1 ) } { 2 } ] ^ { 9 } = 2
26_em_94	WRONG	f ( b - a ) \leq \int \limits _ { a } ^ { b } f ( x ) d x \leq M ( b - a )	[ \frac { 1 } { 2 } \sin ^ { 2 } ( 1 ) ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ]
508_em_86	WRONG	\sqrt { 1 } = \sqrt { 2 } + \sqrt { 2 } - \sqrt { 3 }	\sqrt { 4 5 } = \sqrt { 9 \times 5 } = 3 \sqrt { 5 }
RIT_2014_306	WRONG	\int ( 2 ^ { 2 } - 3 e ^ { 2 } ) d x	( a + b ) u = a u + b v
RIT_2014_146	WRONG	x _ { 1 } + x _ { 2 } = x _ { 3 }	a _ { 1 1 } a _ { 2 2 } - a _ { 1 2 } a _ { 2 _ { 1 } }
34_em_249	WRONG	\sum _ { n = 1 } ^ { 1 } ( - 1 ) ^ { n } \sin ( n x )	\frac { 2 } { n \pi } ( 1 - \cos ( n \pi ) )
35_em_2	WRONG	( x + 1 ) ^ { n - 1 } = ( x + 1 ) ( x + 1 ) ^ { n }	( x + 2 y ) ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } )
RIT_2014_309	WRONG	\frac { 1 } { 2 } = \frac { \sqrt { 2 } { \sqrt { 3 } }	\frac { \sqrt { x } } { 2 } - \frac { \sqrt { 3 } } { 2 \sqrt { x } }
37_em_4	WRONG	( x ^ { 3 } - x ^ { 2 } ( x ) ( x ) ( x )	( a _ { 1 } b _ { 1 } ) ( a _ { 1 } b _ { 2 } ) = ( a _ { 1 } b _ { 2 } ) ( b _ { 1 } b _ { 2 } )
501_em_7	WRONG	c ^ { 2 } = a ^ { 2 } + b ^ { 2 } - 2 a b \cos C	S S E + S S A B + S S B + S S A
510_em_101	WRONG	a _ { n } = a _ { n } a _ { n } a _ { n }	\frac { 6 \div 2 } { 1 0 \div 2 } = \frac { 3 } { 5 }
505_em_53	WRONG	\sqrt { b ^ { 2 } - 4 a c }	\sigma _ { x } = \sqrt { \sigma _ { x } ^ { 2 } }
RIT_2014_25	WRONG	a ^ { 2 } + b ^ { 2 } = ( a + b i ) ( a - b i )	\sin ( t ) / \cos ( t ) = \sin ( t ) / \cos ( t )
RIT_2014_171	WRONG	\sin ( \frac { 4 } { 3 } ) = \frac { 1 } { 3 }	\frac { ( ( j ) ) ( ( j ) + 1 ) } { 2 } + ( j + 1 )
507_em_70	WRONG	n = r \cos \theta	- \infty \leq x \leq \infty
RIT_2014_197	WRONG	\frac { 1 } { 3 } \pi r ^ { 2 }	k _ { i } = \frac { x _ { i } } { \sum x _ { i } }
RIT_2014_265	WRONG	y ^ { 2 } + y + 1 = 0	u u _ { x } + u _ { y } + u _ { t } = y
RIT_2014_164	WRONG	n _ { n } = n _ { n - 1 }	n - n _ { 1 } - \ldots - n _ { p _ { - 1 } }
515_em_374	WRONG	\sin ^ { 2 } \theta + \cos ^ { 2 } \theta = 1	\sin ( \theta ) + i \cos ( \theta )
RIT_2014_144	WRONG	y ^ { 2 } + y ^ { 2 } = ( x + 1 ) ^ { 2 }	y ^ { 4 } - 9 y ^ { 2 } - 1 8 + e ^ { y }
26_em_82	WRONG	\sum _ { n = 1 } ^ { n } ( n )	\frac { 1 } { 2 } t ^ { 2 } u ( t )
35_em_21	WRONG	x = r \cos \theta	- \sin \theta
RIT_2014_199	WRONG	[ b ^ { x } \{ ( \frac { a } { b } ) ^ { x } + 1 \} ] ^ { \frac { 1 } { x } }	X _ { t _ { 2 } } - X _ { t _ { 1 } } , \ldots , X _ { t _ { n } } - X _ { t _ { n - 1 } }
RIT_2014_77	WRONG	\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x	\frac { V _ { 2 } } { V _ { 1 } } = \frac { V _ { 3 } } { V _ { 4 } }
502_em_20	WRONG	\int \limits _ { a } ^ { b } f ( x ) d x = F ( b ) - F ( a )	\int \frac { 1 } { y } \frac { d y } { d x } d x = \int a d x
519_em_441	WRONG	\sum _ { n = 1 } ^ { N } ( - 1 ) ^ { n } \sin ( n x )	\frac { 1 } { \tan ( \theta ) } = \frac { \cos ( \theta ) } { \sin ( \theta ) }
518_em_437	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	| x + y | \leq | x | + | y |
28_em_148	WRONG	x _ { 1 } ( x _ { 2 } = ( x _ { 2 } - x _ { 4 } )	x ( t ) = x _ { 1 } ( t ) + x _ { 2 } ( t )
RIT_2014_254	WRONG	\frac { 1 } { 3 } \pi r ^ { 3 }	\frac { 1 } { 2 } \div \frac { 3 } { 4 }
27_em_106	WRONG	a ^ { 2 } = a ^ { 2 } + b ^ { 2 }	\alpha ^ { 2 } + \beta ^ { 2 } = ( \alpha + \beta ) ^ { 2 } - 2 \alpha \beta
507_em_77	WRONG	\sqrt { x - y - z + x ^ { 2 } + y ^ { 2 } + z ^ { 2 } }	\sqrt [ 3 ] { ( 2 ) ( 9 ) ( 1 2 ) } = \sqrt [ 3 ] { 2 1 6 } = 6
34_em_237	WRONG	1 + 2 + \cdots + n = \frac { n ( n + 1 ) } { 2 }	\frac { ( n + 1 ) ( ( n + 1 ) + 1 ) } { 2 }
28_em_125	WRONG	\frac { \sqrt { \sqrt { 2 } } { 2 }	\frac { 2 } { \sqrt { 2 + \sqrt { 2 } } }
28_em_133	WRONG	\frac { 5 x - 7 } { 3 } \leq 2 x + 5	3 = \frac { 3 } { 2 } ( 3 ^ { 1 } - 1 ) = 3
20_em_36	WRONG	a _ { n } = a _ { n - 1 }	e _ { 5 } - 5 e _ { 4 }
RIT_2014_268	WRONG	\int \limits _ { 0 } ^ { 1 } \sqrt { \sqrt { \sqrt { z ^ { 3 } + 1 4 } } d z	\int \frac { 1 } { x } \sqrt { \frac { 1 - x } { x } } d x
26_em_80	WRONG	\frac { 5 } { 3 } { 3 } = \frac { 1 } { 3 }	\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9
502_em_23	WRONG	u _ { 1 } = a _ { 2 } = 0	0 + 0 + 0 + 0 + 0 + 0 = 0
29_em_171	WRONG	\lim _ { x \rightarrow c } f ( x ) = f ( c )	\lim _ { t \rightarrow c } a _ { 1 } ( t ) = a _ { 1 }
27_em_110	WRONG	x _ { 1 } - x _ { 2 } + y _ { 1 } = a _ { 1 } a _ { 1 } x _ { 2 } = 0	( 2 9 ) - 2 ( 1 6 ) + ( 3 ) = 2 9 - 3 2 + 3 = 0
29_em_169	WRONG	\frac { 1 } { n ^ { 2 } } \leq \frac { 1 } { n - 1 } - \frac { 1 } { n }	\frac { d f } { d x } = \frac { 1 } { \frac { d x } { d f } }
RIT_2014_123	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\int _ { x _ { i - 1 } } ^ { x _ { i } } f ( x ) d x
516_em_394	WRONG	\int \limits _ { a } ^ { b } f ( x ) d x = 0	\int f ( a x ) d x = \frac { 1 } { a } \int f ( x ) d x
RIT_2014_141	WRONG	\frac { 1 } { 3 } \pi r ^ { 2 } }	u d u = - \frac { d y } { 2 y ^ { 2 } }
RIT_2014_58	WRONG	x _ { i } - x _ { i + 1 } + x _ { i + 2 }	1 + x + x ^ { 2 } , x + x ^ { 2 } , x ^ { 2 }
31_em_194	WRONG	\frac { 4 } { 3 } \pi r ^ { 3 }	\frac { b ^ { 2 x } } { b ^ { y } }
509_em_94	WRONG	\alpha _ { n + 1 } x _ { 3 } + \alpha _ { 3 } \alpha _ { 3 } x _ { 3 }	b _ { 1 } B _ { 1 } + b _ { 2 } B _ { 2 } + b _ { 3 } B _ { 3 }
519_em_448	WRONG	f ( x , y ) = ( x _ { 1 } , y _ { 2 } ( x _ { 1 } , y _ { 2 } )	( ( \frac { 1 } { 4 } ( 3 ) ^ { 4 } - 3 ( 3 ) ^ { 2 } ) - ( \frac { 1 } { 4 } ( 2 ) ^ { 4 } - 3 ( 2 ) ^ { 2 } ) )
20_em_48	WRONG	[ b ^ { x } \{ ( \frac { a } { b } ) ^ { x } + 1 \} ] ^ { \frac { 1 } { x } }	f ( 1 . 9 9 ) = 3 . 9 9 2 1 9 2 0 1
35_em_13	WRONG	a ^ { 2 } + b ^ { 2 } = ( a + b i ) ( a - b i )	( x \times x \times x ) \times ( x \times x )
18_em_13	WRONG	\frac { 1 } { 3 } { 4 } = \frac { 1 } { 2 }	4 ^ { 2 } + 4 ^ { 2 } + \frac { 4 } { 4 }
509_em_99	WRONG	\int _ { \log 3 } ^ { 0 } \frac { 1 } { e ^ { t } + 1 } d t	\int \frac { x d x } { s ^ { 3 } } = - \frac { 1 } { s }
502_em_8	WRONG	\int _ { \log 3 } ^ { 0 } \frac { 1 } { e ^ { t } + 1 } d t	\int _ { - \infty } ^ { \infty } e ^ { - w ^ { 2 } } d w = \sqrt { \pi }
18_em_0	WRONG	x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 }	x _ { k } x x _ { k } + y _ { k } y x _ { k }
RIT_2014_161	WRONG	\alpha _ { n + 1 } - 3 \beta = \frac { 2 } { 3 } \alpha _ { n } + \beta - 3 \beta	x ^ { 2 } y ^ { 3 } + 2 x ^ { 2 } y + 4 x y ^ { 3 } + 8 x y
35_em_9	WRONG	a ^ { 2 } = a ^ { 2 } + b ^ { 2 }	\sin ( \theta ) = \sin \theta
515_em_363	WRONG	\frac { a } { c ^ { d } } }	\frac { d _ { 2 } } { d _ { 2 } - 2 }
RIT_2014_136	WRONG	\tan ( \frac { \pi } { 2 } ) = 1	F _ { 1 } , \ldots , F _ { k }
519_em_451	WRONG	x _ { 1 } + x _ { 2 } = x _ { 2 }	x = 2 \times 3 \times 5 \times \ldots \times n
27_em_116	WRONG	x ^ { 2 } = x \cos \theta + y \sin \theta	v _ { 7 } + v _ { 3 } + v _ { 4 } - v _ { 8 } = 0
515_em_353	WRONG	a ^ { 2 } = a ^ { 2 } + b ^ { 2 }	a ( b + k ) = a b + a k
32_em_205	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	( a + b i ) - ( c + d i ) = ( a - c ) + ( b - d ) i
RIT_2014_22	WRONG	x _ { 1 } = x _ { 2 } = 1	3 . 0 0 0 0 0 0 0 1
26_em_81	WRONG	z _ { 1 } ^ { 2 } + 1 ^ { 1 } - z _ { 2 } ^ { 2 } + 2 ^ { 2 }	- 2 x + \sin ( 2 x + 2 ) - 2
514_em_340	WRONG	u _ { 1 } = x _ { n }	- 1 0 0 1 y = - 9 9 9
520_em_464	WRONG	( x + 1 ) ^ { n + 1 } = ( x + 1 ) ( x + 1 ) ^ { n }	\forall \lambda \in [ \lambda _ { 0 } , \lambda _ { \infty } ] , \exists \lambda _ { i }
20_em_39	WRONG	2 \alpha + 3 \sqrt { 2 }	n ^ { 2 } + n - n
35_em_14	WRONG	x _ { 1 } = x _ { 2 } = x _ { 2 } - x _ { 2 } = X	x ^ { 3 } ( x - ( 2 x + 3 ) ( 2 x - 3 ) )
511_em_251	WRONG	z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }	\frac { 3 } { 7 } - \frac { 2 } { 7 } = \frac { 1 } { 7 }
RIT_2014_145	WRONG	\int \limits _ { 0 } ^ { b } f ( x ) d x = F ( b ) - F ( a )	\int \frac { d y } { d x } d x = \int ( x ^ { 2 } + 7 ) d x
36_em_33	WRONG	\cos ^ { 3 } y = \frac { 2 } { 4 } ( \cos 3 y + 3 \cos y )	\beta _ { 0 } ( 1 ) + \beta _ { 1 } ( i ) + \beta _ { 2 } ( j ) + \beta _ { 3 } ( k )
514_em_331	WRONG	a ^ { 2 } = a ^ { 2 } + c ^ { 2 }	a + ( - b ) = ( - b ) + a
18_em_24	WRONG	\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha }	\frac { 7 5 2 9 5 3 6 } { 1 5 6 2 5 }
RIT_2014_86	WRONG	x _ { 1 } = \frac { 1 } } { 2 }	\frac { x ( 7 ) - x ( 2 ) } { 7 - 2 }
RIT_2014_33	WRONG	\lim _ { n \rightarrow \infty } \frac { n ^ { 2 } + 3 n } { 2 n ^ { 2 } + 1 } = \frac { 1 } { 2 }	\tan 2 u = \frac { 2 \tan u } { 1 - \tan ^ { 2 } u }
27_em_107	WRONG	\int \limits _ { a } ^ { b } f ( x ) d x = F ( b ) - F ( a )	\int k x ^ { n } d x = k \int x ^ { n } d x
35_em_7	WRONG	a ^ { 2 } + b ^ { 2 } + b ^ { 2 }	\sin ( - 4 5 ) = - \sin 4 5
29_em_166	WRONG	\int _ { \log 3 } ^ { 0 } \frac { 1 } { e ^ { t } + 1 } d t	\int \frac { 3 x + 1 } { x ^ { 2 } + x } d x
32_em_210	WRONG	\sqrt [ n ] { \frac { n + 1 } { ( n - 1 ) ^ { 2 } } }	\frac { 1 - 2 p } { \sqrt { n p ( 1 - p ) } }
518_em_431	WRONG	a ^ { 2 } = a ^ { 2 } + b ^ { 2 } - 2 a b \cos C	a x - b y = 5 t + b y - b y
510_em_103	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\int x \sin x d x
502_em_22	WRONG	[ b ^ { x } \{ ( \frac { a } { b } ) ^ { x } + 1 \} ] ^ { \frac { 1 } { x } }	2 x ( 9 x + 1 ) ( 3 x + 1 ) ^ { 3 }
512_em_283	WRONG	x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 2 } - z _ { 2 }	x ^ { 2 } + 2 x y + y ^ { 2 } = ( x + y ) ^ { 2 }
37_em_21	WRONG	\log _ { 2 } ( 2 ^ { 2 } ) = 5	( I - T ) ^ { - 1 } = I + T + T ^ { 2 } + T ^ { 3 }
RIT_2014_178	WRONG	p = \sqrt { a ^ { 2 } + b ^ { 2 } - 2 a b \cos A }	x ^ { \frac { p } { q } } = \sqrt [ q ] { x ^ { p } } = \sqrt [ q ] { x ^ { p } }
512_em_294	WRONG	c ^ { 2 } = a ^ { 2 } + b ^ { 2 } + b ^ { 2 }	4 x = x + x + x + x
RIT_2014_225	WRONG	( x ^ { 2 } - x ^ { 2 } - x ) ( 2 x - 7 )	d ( x , y ) + d ( y _ { , } z ) \geq d ( x _ { , } z )
519_em_456	WRONG	u _ { 1 } = x _ { 2 } = k _ { 2 }	\sin 2 a = 2 \sin a \cos a
511_em_258	WRONG	\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x	\sum _ { i = 1 } ^ { n } a _ { i }
28_em_131	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	z y + 2 z y + 2 z + 2 y
508_em_78	WRONG	x _ { 1 } = x _ { 2 } = x _ { 2 }	2 ^ { 2 } b _ { 2 } + 2 b _ { 1 } + b _ { 0 }
512_em_292	WRONG	\int \limits _ { 3 } ^ { 6 } \int \limits _ { 2 } ^ { 4 } 2 d x d y = 2 \cdot ( 6 - 3 ) \cdot ( 4 - 2 ) = 1 2	\int ( \sin ( t ) - t ) d t = - \cos ( t ) - \frac { 1 } { 2 } t ^ { 2 }
514_em_332	WRONG	x ^ { 2 } = 2 ^ { 2 }	2 0 x - 8 y = 2 0
511_em_274	WRONG	x ^ { 2 } + y ^ { 2 } = 0	x ^ { 8 } + x ^ { 4 } + 1
RIT_2014_4	WRONG	x ^ { 2 } = x \cos \theta + y \sin \theta	\sin x - x \cos x
517_em_405	WRONG	y = \frac { ( n + 1 ) } { 2 }	4 + 4 + \frac { 4 } { \sqrt { 4 } }
518_em_435	WRONG	a _ { n } = a _ { 1 } = a _ { n - 1 }	e ^ { \phi } + \frac { 2 } { \phi ^ { 3 } } - 3 \phi
516_em_382	WRONG	a _ { n } = a _ { 1 } x _ { n - 1 }	0 = X ^ { 3 } + 2 X ^ { 2 } - X + 1
RIT_2014_80	WRONG	\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x	4 ! + 4 ! - \frac { 4 ! } { 4 }
18_em_17	WRONG	\frac { 1 } { 4 } { 4 } = \frac { 1 } { 4 }	u ( t ) = \frac { u ( 0 ) } { 1 - t u ( 0 ) }
31_em_198	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	\lim _ { x \rightarrow - \infty } p _ { 2 } ( x ) > 0
RIT_2014_189	WRONG	\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha }	\sqrt [ 4 ] { 6 4 8 + 6 4 8 } + 8
RIT_2014_175	WRONG	S = ( \sum _ { i = 1 } ^ { n } \theta _ { i } - ( n - 2 ) \pi ) r ^ { 2 }	\cos ( \sigma ) > 1 - 2 ( \frac { \sigma } { 2 } ) ^ { 2 } = 1 - \frac { \sigma ^ { 2 } } { 2 }
RIT_2014_49	WRONG	a _ { n } = \sum _ { k = 1 } ^ { n } a _ { n }	a _ { j } ^ { \gamma _ { j } } a _ { j + 1 } ^ { \gamma _ { j _ { + 1 } } }
23_em_53	WRONG	\frac { 4 } { 3 } \pi r ^ { 3 }	\frac { 1 } { 3 } + \frac { 1 } { 3 }
515_em_365	WRONG	\frac { 5 } { x + 1 } + \frac { 5 } { x ^ { 2 } + 1 }	\frac { 1 6 } { 1 6 } - \frac { 1 } { 1 6 }
RIT_2014_177	WRONG	h ( x , y ) = x ^ { y + \frac { 1 } { y } }	Y _ { 1 } + Y _ { 2 } + Y _ { 3 } + \ldots + Y _ { n }
502_em_5	WRONG	x ^ { \prime } = x \cos \theta + y \sin \theta	z = \cos \theta + j \sin \theta
502_em_13	WRONG	a ^ { 2 } + b ^ { 2 } + b ^ { 2 }	e ^ { x } + 1 8 x + 1 2
512_em_276	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	y _ { i + 1 } = y _ { i } + \int _ { x _ { i } } ^ { x _ { i + 1 } } f d x
RIT_2014_173	WRONG	\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha }	p _ { i } = \frac { q _ { i } + a } { \sum ( q _ { i } + c ) }
500_em_110	WRONG	x ^ { 2 } + 2 ^ { 2 } = z ^ { 2 }	x = \sum _ { i } x _ { i }
RIT_2014_108	WRONG	\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha }	\frac { 2 ^ { 2 } + 7 } { 2 ^ { 5 } 7 ^ { 2 } }
502_em_3	WRONG	x _ { 1 } \times x _ { 2 } \times x _ { 3 } \times x _ { 4 } = X	( x - 2 ) [ ( x ^ { 2 } - x ) + ( 5 x - 5 ) ]
RIT_2014_163	WRONG	\frac { \tan \alpha - \tan \beta } { 1 + \tan \alpha \tan \beta }	\frac { 4 x ^ { 2 } - 9 } { 4 x ^ { 2 } + 1 2 x + 9 }
18_em_9	WRONG	a + \frac { c } { c }	\frac { a } { b + \sqrt { c } }
RIT_2014_287	WRONG	\lim _ { x \rightarrow c } f ( x ) = f ( c )	\log x - \log y = \log ( \frac { x } { y } )
517_em_413	WRONG	a + \frac { \sqrt { b + c } } { 2 }	\frac { 9 + 3 \sqrt { 6 5 } } { - 5 6 }
34_em_230	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	( a + b ) ^ { 2 } = a ^ { 2 } + 2 a b + b ^ { 2 }
34_em_225	WRONG	x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 }	x ^ { 3 } + 3 x ^ { 2 } y + 3 x y ^ { 2 } + y ^ { 3 }
512_em_290	WRONG	\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x	2 \sum _ { x = 1 } ^ { n } x - \sum _ { x = 1 } ^ { n } 1
501_em_8	WRONG	\cos ^ { 3 } y = \frac { 1 } { 4 } ( \cos 3 y + 3 \cos y )	\sin \alpha \sin \beta = \frac { 1 } { 2 } [ \cos ( \alpha - \beta ) - \cos ( \alpha + \beta ) ]
RIT_2014_56	WRONG	c ^ { 2 } = a ^ { 2 } + b ^ { 2 } - 2 a b \cos C	a _ { 1 } + 2 a _ { 2 } x + 3 a _ { 3 } x ^ { 2 }
519_em_452	WRONG	\frac { 1 } { 3 } \pi r ^ { 2 }	- \frac { 1 } { 6 x ^ { 6 } } + c
18_em_14	WRONG	\frac { 1 } { n ^ { 2 } } = \frac { 1 } { n - 1 } - \frac { 1 } { n }	\frac { d y } { d x } = \frac { 1 } { \frac { d x } { d y } }
501_em_0	WRONG	\lim _ { x \rightarrow - 1 } \frac { x ^ { 2 } + 1 } { x + 1 }	\int \frac { 1 } { ( a x ^ { 2 } + b x + c ) ^ { n } } d x
RIT_2014_201	WRONG	c ^ { 2 } = a ^ { 2 } + b ^ { 2 } - 2 a b \cos C	\cos 3 \theta = 4 \cos ^ { 3 } \theta - 3 \cos \theta
RIT_2014_242	WRONG	\sum _ { n = 1 } ^ { N } ( - 1 ) ^ { n } \sin ( n x )	\{ a _ { 1 } , a _ { 2 } , a _ { 3 } , a _ { 4 } \}
RIT_2014_282	WRONG	x _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } - \frac { 2 } + x ^ { z }	\frac { 3 x } { 3 } + \frac { 1 } { 3 } = \frac { 4 } { 3 }
RIT_2014_278	WRONG	\lim _ { x \rightarrow - 1 } \frac { x ^ { 2 } + 1 } { x + 1 }	\lim \frac { | a _ { n + 1 } x | } { | a _ { n } | } > 1
RIT_2014_211	WRONG	\lim _ { n \rightarrow \infty } ( x _ { n } / y _ { n } ) = L _ { 1 } / L _ { 2 }	\lim _ { n \rightarrow \infty } \frac { 2 } { n } \sum _ { i = 1 } ^ { n } ( \frac { 2 i } { n } ) ^ { 2 }
RIT_2014_180	WRONG	\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt { 4 } } } }	\sqrt { a } \sqrt { - a } = \sqrt { - a ^ { 2 } } = j \sqrt { a ^ { 2 } }
28_em_140	WRONG	x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 }	3 ( - 5 ) ^ { 2 } + 3 ( - 5 - 2 ) - ( - 5 ) ( 2 ) ^ { 2 }
26_em_87	WRONG	\int \limits _ { 0 } ^ { \infty } f ( x ) d x = \lim _ { b \rightarrow \infty } \int \limits _ { 0 } ^ { b } f ( x ) d x	\int x \cos ( x ) d x = x \sin ( x ) - \int \sin ( x ) d x
27_em_113	WRONG	\frac { \tan \alpha - \tan \beta } { 1 + \tan \alpha \tan \beta }	x = \frac { a f ( b ) - b f ( a ) } { f ( b ) - f ( a ) }
36_em_41	WRONG	c ^ { 2 } = a ^ { 2 } + b ^ { 2 } + b ^ { 2 }	y = C _ { 1 } y _ { 1 } + C _ { 2 } y _ { 2 } + \ldots + C _ { n } y _ { n }
RIT_2014_256	WRONG	\sum _ { n = 1 } ^ { 1 } ( - 1 ) ^ { n } \sin ( n x )	c _ { 1 } , c _ { 2 } , \ldots , c _ { m } , c _ { m + 1 }
RIT_2014_43	WRONG	x ^ { 2 } + 2 ^ { 2 } = z ^ { 2 }	z ^ { d } + z = z
RIT_2014_208	WRONG	\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x	\sum _ { k = 1 } ^ { 1 } a _ { k } = a _ { 1 }
35_em_11	WRONG	u _ { n + 1 } = n _ { n }	B = C _ { 1 } + C _ { 2 } + \ldots + C _ { n }
34_em_238	WRONG	x ^ { 2 } + y ^ { 2 } = 0	x _ { 1 } + x _ { 2 } + \cdots + x _ { n } \neq 0
18_em_22	WRONG	\alpha _ { n + 1 } - 3 \beta = \frac { 2 } { 3 } \alpha _ { n } + \beta - 3 \beta	p _ { 1 } ^ { \gamma _ { 1 } } p _ { 2 } ^ { \gamma _ { 2 } } \cdots p _ { n } ^ { \gamma _ { n } }
518_em_414	WRONG	\tan ( \frac { \pi } { 4 } ) = 1	\lim _ { z \rightarrow z _ { 0 } } f ( z ) = f ( z _ { 0 } )
20_em_26	WRONG	\frac { \pi r ^ { 2 } { 3 + 1 }	\frac { 9 } { 9 + \sqrt { 9 } }
