Test Year: 2014
Total: 985, Correct: 759, ExpRate: 77.06%
----------------------------------------
Image	Status	Prediction	GroundTruth
RIT_2014_167	WRONG	\sqrt { c ^ { 2 } = 8 1 0 0 0 0 + 5 6 2 0 5 0 }	\sqrt { c ^ { 2 } } = \sqrt { 8 1 0 0 0 0 + 5 6 2 5 0 0 }
516_em_392	WRONG	- \sqrt { z - c , + \sqrt { z - c }	- \sqrt { z - c } , + \sqrt { z - c }
516_em_379	WRONG	\lim _ { n \rightarrow \infty } ( x ) = 0	\lim _ { n \rightarrow \infty } f _ { n } ( x ) = 0
520_em_466	WRONG	\lambda ( t ) = \lambda _ { 0 } ( 1 - e ^ { - \frac { t } { t } } )	\lambda ( t ) = \lambda _ { 0 } ( 1 - e ^ { - \frac { t } { \lambda } } )
RIT_2014_295	CORRECT	\lim _ { y \rightarrow x } f ( x )	\lim _ { y \rightarrow x } f ( x )
23_em_63	CORRECT	F = \sqrt { F _ { x } ^ { 2 } + F _ { y } ^ { 2 } }	F = \sqrt { F _ { x } ^ { 2 } + F _ { y } ^ { 2 } }
37_em_17	CORRECT	a \sqrt { b } \pm c \sqrt { b } = ( a \pm c ) \sqrt { b }	a \sqrt { b } \pm c \sqrt { b } = ( a \pm c ) \sqrt { b }
26_em_96	CORRECT	4 + 4 + \frac { 4 } { 4 }	4 + 4 + \frac { 4 } { 4 }
27_em_101	CORRECT	1 + \sqrt { 5 } = x _ { 1 } + y _ { 1 } \sqrt { 5 }	1 + \sqrt { 5 } = x _ { 1 } + y _ { 1 } \sqrt { 5 }
516_em_389	CORRECT	9 2 . 0 8 5 5 3 6 9 2 \ldots	9 2 . 0 8 5 5 3 6 9 2 \ldots
27_em_109	CORRECT	f ^ { ( i + k ) } ( 0 ) = f ^ { ( i ) } ( 0 ) f ^ { ( k ) } ( 0 )	f ^ { ( i + k ) } ( 0 ) = f ^ { ( i ) } ( 0 ) f ^ { ( k ) } ( 0 )
32_em_220c	CORRECT	4 c ^ { 3 } + 6 c ^ { 2 } + 2 c + 1	4 c ^ { 3 } + 6 c ^ { 2 } + 2 c + 1
511_em_254	CORRECT	( - 1 ) ^ { 3 } - 1 = - 1 - 1 = - 2	( - 1 ) ^ { 3 } - 1 = - 1 - 1 = - 2
RIT_2014_301	WRONG	1 + 1 = 2 [ ( 1 + 1 ) ^ { 2 } { 2 } } { 2 } ] ^ { 9 } = 2	1 + 1 = 2 [ \frac { 1 ( 1 + 1 ) } { 2 } ] ^ { 9 } = 2
26_em_94	CORRECT	[ \frac { 1 } { 2 } \sin ^ { 2 } ( 1 ) ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ]	[ \frac { 1 } { 2 } \sin ^ { 2 } ( 1 ) ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ]
508_em_86	CORRECT	\sqrt { 4 5 } = \sqrt { 9 \times 5 } = 3 \sqrt { 5 }	\sqrt { 4 5 } = \sqrt { 9 \times 5 } = 3 \sqrt { 5 }
RIT_2014_306	CORRECT	( a + b ) u = a u + b v	( a + b ) u = a u + b v
RIT_2014_146	WRONG	a _ { 1 } a _ { 2 } - a _ { 1 } - 2 a _ { 2 } a _ { 1 }	a _ { 1 1 } a _ { 2 2 } - a _ { 1 2 } a _ { 2 _ { 1 } }
34_em_249	CORRECT	\frac { 2 } { n \pi } ( 1 - \cos ( n \pi ) )	\frac { 2 } { n \pi } ( 1 - \cos ( n \pi ) )
35_em_2	WRONG	( x + 2 y ) ( x ^ { 2 } - 4 y ^ { 2 } + 4 y ^ { 2 } )	( x + 2 y ) ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } )
RIT_2014_309	WRONG	\frac { \sqrt { x } { 2 } } - \frac { \sqrt { 3 } } { 2 \sqrt { x } }	\frac { \sqrt { x } } { 2 } - \frac { \sqrt { 3 } } { 2 \sqrt { x } }
37_em_4	CORRECT	( a _ { 1 } b _ { 1 } ) ( a _ { 1 } b _ { 2 } ) = ( a _ { 1 } b _ { 2 } ) ( b _ { 1 } b _ { 2 } )	( a _ { 1 } b _ { 1 } ) ( a _ { 1 } b _ { 2 } ) = ( a _ { 1 } b _ { 2 } ) ( b _ { 1 } b _ { 2 } )
501_em_7	WRONG	S S + S S A B + S S S B + S S S	S S E + S S A B + S S B + S S A
510_em_101	CORRECT	\frac { 6 \div 2 } { 1 0 \div 2 } = \frac { 3 } { 5 }	\frac { 6 \div 2 } { 1 0 \div 2 } = \frac { 3 } { 5 }
505_em_53	CORRECT	\sigma _ { x } = \sqrt { \sigma _ { x } ^ { 2 } }	\sigma _ { x } = \sqrt { \sigma _ { x } ^ { 2 } }
RIT_2014_25	CORRECT	\sin ( t ) / \cos ( t ) = \sin ( t ) / \cos ( t )	\sin ( t ) / \cos ( t ) = \sin ( t ) / \cos ( t )
RIT_2014_171	WRONG	\frac { ( ( ) ) ( 1 ) + 1 ) } { 2 } + ( j + 1 ) j	\frac { ( ( j ) ) ( ( j ) + 1 ) } { 2 } + ( j + 1 )
507_em_70	CORRECT	- \infty \leq x \leq \infty	- \infty \leq x \leq \infty
RIT_2014_197	WRONG	k = \frac { x } { \sum x _ { i } i _ { i } }	k _ { i } = \frac { x _ { i } } { \sum x _ { i } }
RIT_2014_265	WRONG	u _ { x } + u _ { y } + u _ { t } = y	u u _ { x } + u _ { y } + u _ { t } = y
RIT_2014_164	WRONG	n - n _ { 1 } - n _ { p } - n _ { - 1 }	n - n _ { 1 } - \ldots - n _ { p _ { - 1 } }
515_em_374	CORRECT	\sin ( \theta ) + i \cos ( \theta )	\sin ( \theta ) + i \cos ( \theta )
RIT_2014_144	CORRECT	y ^ { 4 } - 9 y ^ { 2 } - 1 8 + e ^ { y }	y ^ { 4 } - 9 y ^ { 2 } - 1 8 + e ^ { y }
26_em_82	CORRECT	\frac { 1 } { 2 } t ^ { 2 } u ( t )	\frac { 1 } { 2 } t ^ { 2 } u ( t )
35_em_21	CORRECT	- \sin \theta	- \sin \theta
RIT_2014_199	WRONG	X _ { 2 } - X _ { t } , \ldots _ { 1 } , X _ { n } - X _ { n } - X _ { n - 1 } }	X _ { t _ { 2 } } - X _ { t _ { 1 } } , \ldots , X _ { t _ { n } } - X _ { t _ { n - 1 } }
RIT_2014_77	CORRECT	\frac { V _ { 2 } } { V _ { 1 } } = \frac { V _ { 3 } } { V _ { 4 } }	\frac { V _ { 2 } } { V _ { 1 } } = \frac { V _ { 3 } } { V _ { 4 } }
502_em_20	WRONG	\int \frac { 1 } { y } d y \frac { d y } { d x } d x = \int a d x	\int \frac { 1 } { y } \frac { d y } { d x } d x = \int a d x
519_em_441	CORRECT	\frac { 1 } { \tan ( \theta ) } = \frac { \cos ( \theta ) } { \sin ( \theta ) }	\frac { 1 } { \tan ( \theta ) } = \frac { \cos ( \theta ) } { \sin ( \theta ) }
518_em_437	CORRECT	| x + y | \leq | x | + | y |	| x + y | \leq | x | + | y |
28_em_148	CORRECT	x ( t ) = x _ { 1 } ( t ) + x _ { 2 } ( t )	x ( t ) = x _ { 1 } ( t ) + x _ { 2 } ( t )
RIT_2014_254	CORRECT	\frac { 1 } { 2 } \div \frac { 3 } { 4 }	\frac { 1 } { 2 } \div \frac { 3 } { 4 }
27_em_106	CORRECT	\alpha ^ { 2 } + \beta ^ { 2 } = ( \alpha + \beta ) ^ { 2 } - 2 \alpha \beta	\alpha ^ { 2 } + \beta ^ { 2 } = ( \alpha + \beta ) ^ { 2 } - 2 \alpha \beta
507_em_77	WRONG	\sqrt [ 3 ] { ( 2 ) ( 9 ) ) ( 1 2 ) } = \sqrt { 3 6 1 6 } = 6	\sqrt [ 3 ] { ( 2 ) ( 9 ) ( 1 2 ) } = \sqrt [ 3 ] { 2 1 6 } = 6
34_em_237	CORRECT	\frac { ( n + 1 ) ( ( n + 1 ) + 1 ) } { 2 }	\frac { ( n + 1 ) ( ( n + 1 ) + 1 ) } { 2 }
28_em_125	CORRECT	\frac { 2 } { \sqrt { 2 + \sqrt { 2 } } }	\frac { 2 } { \sqrt { 2 + \sqrt { 2 } } }
28_em_133	CORRECT	3 = \frac { 3 } { 2 } ( 3 ^ { 1 } - 1 ) = 3	3 = \frac { 3 } { 2 } ( 3 ^ { 1 } - 1 ) = 3
20_em_36	CORRECT	e _ { 5 } - 5 e _ { 4 }	e _ { 5 } - 5 e _ { 4 }
RIT_2014_268	WRONG	\int \frac { 1 } { x } \sqrt { \frac { 1 - x } { x } d x	\int \frac { 1 } { x } \sqrt { \frac { 1 - x } { x } } d x
26_em_80	CORRECT	\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9	\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9
502_em_23	CORRECT	0 + 0 + 0 + 0 + 0 + 0 = 0	0 + 0 + 0 + 0 + 0 + 0 = 0
29_em_171	CORRECT	\lim _ { t \rightarrow c } a _ { 1 } ( t ) = a _ { 1 }	\lim _ { t \rightarrow c } a _ { 1 } ( t ) = a _ { 1 }
27_em_110	WRONG	( 2 9 ) - 2 ( 1 6 ) + 3 ) = 2 9 - 3 2 + 3 2 = 0	( 2 9 ) - 2 ( 1 6 ) + ( 3 ) = 2 9 - 3 2 + 3 = 0
29_em_169	WRONG	\frac { d f } { d x } = \frac { 1 } { d x } - \frac { 1 } { d f } }	\frac { d f } { d x } = \frac { 1 } { \frac { d x } { d f } }
RIT_2014_123	WRONG	\int ^ { x } _ { i - 1 } x _ { i } f ( x ) d x	\int _ { x _ { i - 1 } } ^ { x _ { i } } f ( x ) d x
516_em_394	CORRECT	\int f ( a x ) d x = \frac { 1 } { a } \int f ( x ) d x	\int f ( a x ) d x = \frac { 1 } { a } \int f ( x ) d x
RIT_2014_141	CORRECT	u d u = - \frac { d y } { 2 y ^ { 2 } }	u d u = - \frac { d y } { 2 y ^ { 2 } }
RIT_2014_58	CORRECT	1 + x + x ^ { 2 } , x + x ^ { 2 } , x ^ { 2 }	1 + x + x ^ { 2 } , x + x ^ { 2 } , x ^ { 2 }
31_em_194	CORRECT	\frac { b ^ { 2 x } } { b ^ { y } }	\frac { b ^ { 2 x } } { b ^ { y } }
509_em_94	CORRECT	b _ { 1 } B _ { 1 } + b _ { 2 } B _ { 2 } + b _ { 3 } B _ { 3 }	b _ { 1 } B _ { 1 } + b _ { 2 } B _ { 2 } + b _ { 3 } B _ { 3 }
519_em_448	WRONG	( ( \frac { 1 } { 4 } ( 3 ) ^ { 4 } - ( 3 ) ) ^ { 2 } ) ^ { 2 } - ( 1 4 ) ^ { 3 } - ( 2 ) ) ^ { 2 } ) )	( ( \frac { 1 } { 4 } ( 3 ) ^ { 4 } - 3 ( 3 ) ^ { 2 } ) - ( \frac { 1 } { 4 } ( 2 ) ^ { 4 } - 3 ( 2 ) ^ { 2 } ) )
20_em_48	WRONG	f ( 1 . 9 9 ) = 3 9 . 9 2 1 9 2 0 1	f ( 1 . 9 9 ) = 3 . 9 9 2 1 9 2 0 1
35_em_13	CORRECT	( x \times x \times x ) \times ( x \times x )	( x \times x \times x ) \times ( x \times x )
18_em_13	CORRECT	4 ^ { 2 } + 4 ^ { 2 } + \frac { 4 } { 4 }	4 ^ { 2 } + 4 ^ { 2 } + \frac { 4 } { 4 }
509_em_99	CORRECT	\int \frac { x d x } { s ^ { 3 } } = - \frac { 1 } { s }	\int \frac { x d x } { s ^ { 3 } } = - \frac { 1 } { s }
502_em_8	WRONG	\int _ { - \infty } ^ { \infty } e ^ { - w ^ { 2 } d w = \sqrt { \pi }	\int _ { - \infty } ^ { \infty } e ^ { - w ^ { 2 } } d w = \sqrt { \pi }
18_em_0	WRONG	x _ { k } x _ { k } + y _ { k } y x _ { k }	x _ { k } x x _ { k } + y _ { k } y x _ { k }
RIT_2014_161	CORRECT	x ^ { 2 } y ^ { 3 } + 2 x ^ { 2 } y + 4 x y ^ { 3 } + 8 x y	x ^ { 2 } y ^ { 3 } + 2 x ^ { 2 } y + 4 x y ^ { 3 } + 8 x y
35_em_9	CORRECT	\sin ( \theta ) = \sin \theta	\sin ( \theta ) = \sin \theta
515_em_363	CORRECT	\frac { d _ { 2 } } { d _ { 2 } - 2 }	\frac { d _ { 2 } } { d _ { 2 } - 2 }
RIT_2014_136	CORRECT	F _ { 1 } , \ldots , F _ { k }	F _ { 1 } , \ldots , F _ { k }
519_em_451	CORRECT	x = 2 \times 3 \times 5 \times \ldots \times n	x = 2 \times 3 \times 5 \times \ldots \times n
27_em_116	CORRECT	v _ { 7 } + v _ { 3 } + v _ { 4 } - v _ { 8 } = 0	v _ { 7 } + v _ { 3 } + v _ { 4 } - v _ { 8 } = 0
515_em_353	CORRECT	a ( b + k ) = a b + a k	a ( b + k ) = a b + a k
32_em_205	WRONG	( a + b i ) - ( c + d i ) = ( a - c ) + b - d ) i	( a + b i ) - ( c + d i ) = ( a - c ) + ( b - d ) i
RIT_2014_22	WRONG	3 0 0 0 0 0 0 0 1	3 . 0 0 0 0 0 0 0 1
26_em_81	CORRECT	- 2 x + \sin ( 2 x + 2 ) - 2	- 2 x + \sin ( 2 x + 2 ) - 2
514_em_340	CORRECT	- 1 0 0 1 y = - 9 9 9	- 1 0 0 1 y = - 9 9 9
520_em_464	WRONG	\forall \lambda \in [ \lambda _ { 0 } , \lambda _ { \infty } , \ldots , \lambda _ { i }	\forall \lambda \in [ \lambda _ { 0 } , \lambda _ { \infty } ] , \exists \lambda _ { i }
20_em_39	CORRECT	n ^ { 2 } + n - n	n ^ { 2 } + n - n
35_em_14	CORRECT	x ^ { 3 } ( x - ( 2 x + 3 ) ( 2 x - 3 ) )	x ^ { 3 } ( x - ( 2 x + 3 ) ( 2 x - 3 ) )
511_em_251	CORRECT	\frac { 3 } { 7 } - \frac { 2 } { 7 } = \frac { 1 } { 7 }	\frac { 3 } { 7 } - \frac { 2 } { 7 } = \frac { 1 } { 7 }
RIT_2014_145	CORRECT	\int \frac { d y } { d x } d x = \int ( x ^ { 2 } + 7 ) d x	\int \frac { d y } { d x } d x = \int ( x ^ { 2 } + 7 ) d x
36_em_33	CORRECT	\beta _ { 0 } ( 1 ) + \beta _ { 1 } ( i ) + \beta _ { 2 } ( j ) + \beta _ { 3 } ( k )	\beta _ { 0 } ( 1 ) + \beta _ { 1 } ( i ) + \beta _ { 2 } ( j ) + \beta _ { 3 } ( k )
514_em_331	CORRECT	a + ( - b ) = ( - b ) + a	a + ( - b ) = ( - b ) + a
18_em_24	CORRECT	\frac { 7 5 2 9 5 3 6 } { 1 5 6 2 5 }	\frac { 7 5 2 9 5 3 6 } { 1 5 6 2 5 }
RIT_2014_86	CORRECT	\frac { x ( 7 ) - x ( 2 ) } { 7 - 2 }	\frac { x ( 7 ) - x ( 2 ) } { 7 - 2 }
RIT_2014_33	WRONG	\tan 2 u = \frac { 2 \tan u } { 1 - \tan u }	\tan 2 u = \frac { 2 \tan u } { 1 - \tan ^ { 2 } u }
27_em_107	CORRECT	\int k x ^ { n } d x = k \int x ^ { n } d x	\int k x ^ { n } d x = k \int x ^ { n } d x
35_em_7	CORRECT	\sin ( - 4 5 ) = - \sin 4 5	\sin ( - 4 5 ) = - \sin 4 5
29_em_166	CORRECT	\int \frac { 3 x + 1 } { x ^ { 2 } + x } d x	\int \frac { 3 x + 1 } { x ^ { 2 } + x } d x
32_em_210	WRONG	\frac { 1 - 2 p } { \sqrt { n p } ( 1 - p ) } }	\frac { 1 - 2 p } { \sqrt { n p ( 1 - p ) } }
518_em_431	CORRECT	a x - b y = 5 t + b y - b y	a x - b y = 5 t + b y - b y
510_em_103	CORRECT	\int x \sin x d x	\int x \sin x d x
502_em_22	WRONG	2 x 9 x + 1 ) ( 3 x + 1 ) ^ { 3 }	2 x ( 9 x + 1 ) ( 3 x + 1 ) ^ { 3 }
512_em_283	CORRECT	x ^ { 2 } + 2 x y + y ^ { 2 } = ( x + y ) ^ { 2 }	x ^ { 2 } + 2 x y + y ^ { 2 } = ( x + y ) ^ { 2 }
37_em_21	CORRECT	( I - T ) ^ { - 1 } = I + T + T ^ { 2 } + T ^ { 3 }	( I - T ) ^ { - 1 } = I + T + T ^ { 2 } + T ^ { 3 }
RIT_2014_178	WRONG	x ^ { p } \frac { q } { q } } = \sqrt { x ^ { p } } = \sqrt { x ^ { p } }	x ^ { \frac { p } { q } } = \sqrt [ q ] { x ^ { p } } = \sqrt [ q ] { x ^ { p } }
512_em_294	CORRECT	4 x = x + x + x + x	4 x = x + x + x + x
RIT_2014_225	WRONG	d ( x , y ) + d ( y _ { , z } ) \geq d ( x _ { , z } )	d ( x , y ) + d ( y _ { , } z ) \geq d ( x _ { , } z )
519_em_456	CORRECT	\sin 2 a = 2 \sin a \cos a	\sin 2 a = 2 \sin a \cos a
511_em_258	CORRECT	\sum _ { i = 1 } ^ { n } a _ { i }	\sum _ { i = 1 } ^ { n } a _ { i }
28_em_131	CORRECT	z y + 2 z y + 2 z + 2 y	z y + 2 z y + 2 z + 2 y
508_em_78	CORRECT	2 ^ { 2 } b _ { 2 } + 2 b _ { 1 } + b _ { 0 }	2 ^ { 2 } b _ { 2 } + 2 b _ { 1 } + b _ { 0 }
512_em_292	CORRECT	\int ( \sin ( t ) - t ) d t = - \cos ( t ) - \frac { 1 } { 2 } t ^ { 2 }	\int ( \sin ( t ) - t ) d t = - \cos ( t ) - \frac { 1 } { 2 } t ^ { 2 }
514_em_332	CORRECT	2 0 x - 8 y = 2 0	2 0 x - 8 y = 2 0
511_em_274	CORRECT	x ^ { 8 } + x ^ { 4 } + 1	x ^ { 8 } + x ^ { 4 } + 1
RIT_2014_4	CORRECT	\sin x - x \cos x	\sin x - x \cos x
517_em_405	CORRECT	4 + 4 + \frac { 4 } { \sqrt { 4 } }	4 + 4 + \frac { 4 } { \sqrt { 4 } }
518_em_435	CORRECT	e ^ { \phi } + \frac { 2 } { \phi ^ { 3 } } - 3 \phi	e ^ { \phi } + \frac { 2 } { \phi ^ { 3 } } - 3 \phi
516_em_382	CORRECT	0 = X ^ { 3 } + 2 X ^ { 2 } - X + 1	0 = X ^ { 3 } + 2 X ^ { 2 } - X + 1
RIT_2014_80	CORRECT	4 ! + 4 ! - \frac { 4 ! } { 4 }	4 ! + 4 ! - \frac { 4 ! } { 4 }
18_em_17	CORRECT	u ( t ) = \frac { u ( 0 ) } { 1 - t u ( 0 ) }	u ( t ) = \frac { u ( 0 ) } { 1 - t u ( 0 ) }
31_em_198	CORRECT	\lim _ { x \rightarrow - \infty } p _ { 2 } ( x ) > 0	\lim _ { x \rightarrow - \infty } p _ { 2 } ( x ) > 0
RIT_2014_189	WRONG	\sqrt { 4 6 4 8 + 6 4 8 } + 8	\sqrt [ 4 ] { 6 4 8 + 6 4 8 } + 8
RIT_2014_175	CORRECT	\cos ( \sigma ) > 1 - 2 ( \frac { \sigma } { 2 } ) ^ { 2 } = 1 - \frac { \sigma ^ { 2 } } { 2 }	\cos ( \sigma ) > 1 - 2 ( \frac { \sigma } { 2 } ) ^ { 2 } = 1 - \frac { \sigma ^ { 2 } } { 2 }
RIT_2014_49	WRONG	a _ { j } \gamma _ { j } ^ { j } a _ { j + 1 } \gamma _ { j + 1 }	a _ { j } ^ { \gamma _ { j } } a _ { j + 1 } ^ { \gamma _ { j _ { + 1 } } }
23_em_53	CORRECT	\frac { 1 } { 3 } + \frac { 1 } { 3 }	\frac { 1 } { 3 } + \frac { 1 } { 3 }
515_em_365	CORRECT	\frac { 1 6 } { 1 6 } - \frac { 1 } { 1 6 }	\frac { 1 6 } { 1 6 } - \frac { 1 } { 1 6 }
RIT_2014_177	WRONG	Y _ { 1 } + Y _ { 2 } + Y _ { 3 } + Y _ { n } \ldots	Y _ { 1 } + Y _ { 2 } + Y _ { 3 } + \ldots + Y _ { n }
502_em_5	CORRECT	z = \cos \theta + j \sin \theta	z = \cos \theta + j \sin \theta
502_em_13	CORRECT	e ^ { x } + 1 8 x + 1 2	e ^ { x } + 1 8 x + 1 2
512_em_276	WRONG	y _ { i + 1 } = y _ { i } + \int _ { i } x _ { i + 1 } f _ { i + 1 } d x	y _ { i + 1 } = y _ { i } + \int _ { x _ { i } } ^ { x _ { i + 1 } } f d x
RIT_2014_173	WRONG	p = \frac { q + a } { \sum ( q + c ) } { i + i }	p _ { i } = \frac { q _ { i } + a } { \sum ( q _ { i } + c ) }
500_em_110	CORRECT	x = \sum _ { i } x _ { i }	x = \sum _ { i } x _ { i }
RIT_2014_108	WRONG	\frac { 2 ^ { 2 } + 7 } { 2 ^ { 5 } } { 7 ^ { 2 } }	\frac { 2 ^ { 2 } + 7 } { 2 ^ { 5 } 7 ^ { 2 } }
502_em_3	CORRECT	( x - 2 ) [ ( x ^ { 2 } - x ) + ( 5 x - 5 ) ]	( x - 2 ) [ ( x ^ { 2 } - x ) + ( 5 x - 5 ) ]
RIT_2014_163	CORRECT	\frac { 4 x ^ { 2 } - 9 } { 4 x ^ { 2 } + 1 2 x + 9 }	\frac { 4 x ^ { 2 } - 9 } { 4 x ^ { 2 } + 1 2 x + 9 }
18_em_9	CORRECT	\frac { a } { b + \sqrt { c } }	\frac { a } { b + \sqrt { c } }
RIT_2014_287	CORRECT	\log x - \log y = \log ( \frac { x } { y } )	\log x - \log y = \log ( \frac { x } { y } )
517_em_413	CORRECT	\frac { 9 + 3 \sqrt { 6 5 } } { - 5 6 }	\frac { 9 + 3 \sqrt { 6 5 } } { - 5 6 }
34_em_230	CORRECT	( a + b ) ^ { 2 } = a ^ { 2 } + 2 a b + b ^ { 2 }	( a + b ) ^ { 2 } = a ^ { 2 } + 2 a b + b ^ { 2 }
34_em_225	WRONG	x ^ { 3 } + 3 x ^ { 2 } + y ^ { 3 } + 3 y ^ { 2 } + y ^ { 3 }	x ^ { 3 } + 3 x ^ { 2 } y + 3 x y ^ { 2 } + y ^ { 3 }
512_em_290	WRONG	2 \sum _ { x = 1 } ^ { n } x - \sum _ { x = 1 } ^ { 1 }	2 \sum _ { x = 1 } ^ { n } x - \sum _ { x = 1 } ^ { n } 1
501_em_8	CORRECT	\sin \alpha \sin \beta = \frac { 1 } { 2 } [ \cos ( \alpha - \beta ) - \cos ( \alpha + \beta ) ]	\sin \alpha \sin \beta = \frac { 1 } { 2 } [ \cos ( \alpha - \beta ) - \cos ( \alpha + \beta ) ]
RIT_2014_56	CORRECT	a _ { 1 } + 2 a _ { 2 } x + 3 a _ { 3 } x ^ { 2 }	a _ { 1 } + 2 a _ { 2 } x + 3 a _ { 3 } x ^ { 2 }
519_em_452	CORRECT	- \frac { 1 } { 6 x ^ { 6 } } + c	- \frac { 1 } { 6 x ^ { 6 } } + c
18_em_14	WRONG	\frac { d y } { d x } = \frac { 1 } { d x } { d y }	\frac { d y } { d x } = \frac { 1 } { \frac { d x } { d y } }
501_em_0	CORRECT	\int \frac { 1 } { ( a x ^ { 2 } + b x + c ) ^ { n } } d x	\int \frac { 1 } { ( a x ^ { 2 } + b x + c ) ^ { n } } d x
RIT_2014_201	CORRECT	\cos 3 \theta = 4 \cos ^ { 3 } \theta - 3 \cos \theta	\cos 3 \theta = 4 \cos ^ { 3 } \theta - 3 \cos \theta
RIT_2014_242	CORRECT	\{ a _ { 1 } , a _ { 2 } , a _ { 3 } , a _ { 4 } \}	\{ a _ { 1 } , a _ { 2 } , a _ { 3 } , a _ { 4 } \}
RIT_2014_282	CORRECT	\frac { 3 x } { 3 } + \frac { 1 } { 3 } = \frac { 4 } { 3 }	\frac { 3 x } { 3 } + \frac { 1 } { 3 } = \frac { 4 } { 3 }
RIT_2014_278	WRONG	| a _ { n + 1 } \frac { x _ { n + 1 } { | a _ { n } } |	\lim \frac { | a _ { n + 1 } x | } { | a _ { n } | } > 1
RIT_2014_211	CORRECT	\lim _ { n \rightarrow \infty } \frac { 2 } { n } \sum _ { i = 1 } ^ { n } ( \frac { 2 i } { n } ) ^ { 2 }	\lim _ { n \rightarrow \infty } \frac { 2 } { n } \sum _ { i = 1 } ^ { n } ( \frac { 2 i } { n } ) ^ { 2 }
RIT_2014_180	WRONG	\sqrt { a } \sqrt { - a } = \sqrt { - a ^ { 2 } } = \sqrt { a ^ { 2 } }	\sqrt { a } \sqrt { - a } = \sqrt { - a ^ { 2 } } = j \sqrt { a ^ { 2 } }
28_em_140	WRONG	3 - 5 ) ^ { 2 } + 3 ( - 5 - 2 ) - ( - 5 ) ( 2 ) ^ { 2 }	3 ( - 5 ) ^ { 2 } + 3 ( - 5 - 2 ) - ( - 5 ) ( 2 ) ^ { 2 }
26_em_87	CORRECT	\int x \cos ( x ) d x = x \sin ( x ) - \int \sin ( x ) d x	\int x \cos ( x ) d x = x \sin ( x ) - \int \sin ( x ) d x
27_em_113	WRONG	x = \frac { a f ( b ) - f ( a ) } { f ( b ) - f ( a ) }	x = \frac { a f ( b ) - b f ( a ) } { f ( b ) - f ( a ) }
36_em_41	CORRECT	y = C _ { 1 } y _ { 1 } + C _ { 2 } y _ { 2 } + \ldots + C _ { n } y _ { n }	y = C _ { 1 } y _ { 1 } + C _ { 2 } y _ { 2 } + \ldots + C _ { n } y _ { n }
RIT_2014_256	CORRECT	c _ { 1 } , c _ { 2 } , \ldots , c _ { m } , c _ { m + 1 }	c _ { 1 } , c _ { 2 } , \ldots , c _ { m } , c _ { m + 1 }
RIT_2014_43	CORRECT	z ^ { d } + z = z	z ^ { d } + z = z
RIT_2014_208	CORRECT	\sum _ { k = 1 } ^ { 1 } a _ { k } = a _ { 1 }	\sum _ { k = 1 } ^ { 1 } a _ { k } = a _ { 1 }
35_em_11	CORRECT	B = C _ { 1 } + C _ { 2 } + \ldots + C _ { n }	B = C _ { 1 } + C _ { 2 } + \ldots + C _ { n }
34_em_238	WRONG	x _ { 1 } + x _ { 2 } + \ldots + x _ { n } \neq 0	x _ { 1 } + x _ { 2 } + \cdots + x _ { n } \neq 0
18_em_22	WRONG	p _ { 1 } \gamma _ { 1 } ^ { 2 } p _ { 2 } ^ { 2 } } \ldots p _ { n } ^ { n } \gamma _ { n }	p _ { 1 } ^ { \gamma _ { 1 } } p _ { 2 } ^ { \gamma _ { 2 } } \cdots p _ { n } ^ { \gamma _ { n } }
518_em_414	CORRECT	\lim _ { z \rightarrow z _ { 0 } } f ( z ) = f ( z _ { 0 } )	\lim _ { z \rightarrow z _ { 0 } } f ( z ) = f ( z _ { 0 } )
20_em_26	CORRECT	\frac { 9 } { 9 + \sqrt { 9 } }	\frac { 9 } { 9 + \sqrt { 9 } }
34_em_234	CORRECT	\int _ { 0 } ^ { \pi } ( \sin ( t ) - t ) d t = 2 - \frac { 1 } { 2 } \pi ^ { 2 }	\int _ { 0 } ^ { \pi } ( \sin ( t ) - t ) d t = 2 - \frac { 1 } { 2 } \pi ^ { 2 }
29_em_174	WRONG	\lim _ { n + 1 } \frac { x _ { n + 1 } { | a _ { n } } < 1	\lim \frac { | a _ { n + 1 } x | } { | a _ { n } | } < 1
34_em_247	WRONG	( \sum _ { k = 1 } ^ { n } a _ { k } ) ^ { 2 } \leq \frac { 1 } { 2 } \sum _ { k = 1 } ^ { n } a _ { k } ^ { 2 }	( \sum _ { k = 1 } ^ { n } a _ { k } ) ^ { \frac { 1 } { 2 } } \leq \sum _ { k = 1 } ^ { n } a _ { k } ^ { \frac { 1 } { 2 } }
516_em_387	CORRECT	5 - 3 = ( 1 + 1 + 1 + 1 + 1 ) - ( 1 + 1 + 1 ) = 2	5 - 3 = ( 1 + 1 + 1 + 1 + 1 ) - ( 1 + 1 + 1 ) = 2
506_em_65	CORRECT	x + \pi y + 6 \pi z = 3 \pi	x + \pi y + 6 \pi z = 3 \pi
RIT_2014_183	CORRECT	\lim _ { x \rightarrow \infty } p _ { 2 } ( x ) > 0	\lim _ { x \rightarrow \infty } p _ { 2 } ( x ) > 0
