Test Year: 2014
Total: 985, Correct: 0, ExpRate: 0.00%
----------------------------------------
Image	Status	Prediction	GroundTruth
RIT_2014_55	WRONG	x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z	a = - 2 x y - 2 y ^ { 2 }
513_em_323	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	\sum \pi r ^ { 2 } = \pi \sum r ^ { 2 }
519_em_458	WRONG	\frac { \pi r ^ { 2 } h } { 3 }	\frac { a c + b } { c }
37_em_1	WRONG	x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z	p _ { 1 } = - p _ { 2 } + p _ { 5 } - p _ { 6 }
RIT_2014_252	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	\cos \alpha + i \sin \alpha
505_em_50	WRONG	x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z	\tan ( - \theta ) = - \tan ( \theta )
32_em_222	WRONG	\lim _ { x \rightarrow - 1 } \frac { x ^ { 3 } + 1 } { x + 1 }	\frac { d a } { d c } = \frac { c } { a }
36_em_45	WRONG	x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z	x + ( - x ) \geq 0 + ( - x )
RIT_2014_251	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { \sqrt { 6 } + \sqrt { 2 } } { 4 }
18_em_20	WRONG	\lim _ { x \rightarrow \frac { 1 } { 4 } } \frac { 1 - 4 ^ { x - \frac { 1 } { 4 } } } { 1 - 4 x }	\frac { 1 } { p } + \frac { 1 } { q } = 1
520_em_465	WRONG	x ^ { i + 2 j \times k ^ { 3 } - 2 \frac { j } { i } }	h ( s ) = \frac { 1 } { 1 + s T }
507_em_68	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	3 x ^ { 3 } e ^ { 3 x }
518_em_429	WRONG	a = b \cos C + c \cos B	\infty \times \infty = \infty
513_em_321	WRONG	a ^ { 2 } + b ^ { 2 } = c ^ { 2 }	q _ { 1 } , q _ { 2 } , \ldots , q _ { m }
RIT_2014_229	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { d } { d \theta } \sqrt { \theta } = \frac { 1 } { 2 \sqrt { \theta } }
RIT_2014_28	WRONG	\lim _ { x \rightarrow \frac { 1 } { 4 } } \frac { 1 - 4 ^ { x - \frac { 1 } { 4 } } } { 1 - 4 x }	\sqrt { \frac { 5 } { 4 } } = \frac { \sqrt { 5 } } { \sqrt { 4 } } = \frac { \sqrt { 5 } } { 2 }
515_em_366	WRONG	a _ { 2 }	a _ { 0 } \ldots a _ { n }
RIT_2014_203	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { \pi r ^ { 2 } } { 2 \pi }
RIT_2014_134	WRONG	x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z	( a + x ) - ( b + y ) = ( a - b )
35_em_23	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	y = y _ { o } + m ( x - x _ { o } )
RIT_2014_113	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	\int \sin ( x ) \sin ( 2 x ) d x
508_em_81	WRONG	x _ { 1 } = x _ { 2 }	c _ { 1 } + c _ { 2 } + c _ { 3 }
37_em_19	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	- \frac { \sqrt { 2 - \sqrt { 2 } } } { 2 }
RIT_2014_117	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { 1 } { [ ( k + 1 ) \pi ] }
RIT_2014_259	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	- \sum _ { i } P _ { i } \log _ { n } P _ { i }
RIT_2014_70	WRONG	z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }	1 + 1 + 1 + 1 + 1 = 5
505_em_56	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { 1 } { \sqrt { 2 } } + \frac { 1 } { \sqrt { 2 } } i
501_em_20	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	q = ( x _ { q } , y _ { q } , z _ { q } , w _ { q } )
RIT_2014_226	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	b ^ { - 1 } c ^ { - 1 } = b ^ { - 1 } a ^ { - 1 }
36_em_31	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { \sqrt { 1 6 2 } } { \sqrt { 2 0 0 } }
29_em_154	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { 4 z - 5 } { ( z - 1 ) ( z - 2 ) }
23_em_60	WRONG	x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z	\frac { 2 } { 3 } + \frac { 1 } { 9 } = ( \frac { 7 } { 9 } )
516_em_396	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	( \frac { a } { b } ) ^ { n } = \frac { a ^ { n } } { b ^ { n } }
RIT_2014_159	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { ( X ) ( X ) ( X ) ( X ) ( X ) } { ( X ) }
519_em_457	WRONG	\sqrt { x - y - z + x ^ { 2 } + y ^ { 2 } + z ^ { 2 } }	\sqrt { x - 1 6 } = \sqrt { 7 - 1 6 } = \sqrt { - 9 }
37_em_31	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	M = E - e \sin E
RIT_2014_244	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	1 x ^ { 3 } + 3 x ^ { 2 _ { + } } 3 x + 1
517_em_408	WRONG	x _ { 1 } = x _ { 2 }	\theta _ { 1 } , \ldots , \theta _ { n }
RIT_2014_72	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	x ^ { 2 } + 5 / 6 x + 1 / 6
515_em_372	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\int - 9 e ^ { - 3 x } d x
36_em_26	WRONG	\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x	\sum _ { n = 1 } ^ { 5 } ( 2 n + 1 )
513_em_316	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	\lim F _ { x _ { n } } ( a ) = F _ { x } ( a )
517_em_409	WRONG	x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z	1 ( 1 ) = ( 1 ) ( \frac { 1 } { 1 } )
508_em_83	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	( a _ { 1 } b _ { 3 } - a _ { 3 } b _ { 1 } )
RIT_2014_47	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { f ( b ) - f ( a ) } { b - a }
RIT_2014_200	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\lim _ { n \rightarrow \infty } y _ { n } = 0
518_em_430	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { 4 + 4 + 4 } { 4 }
512_em_277	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	a b ^ { 2 } + a ( b - c ) - b c ^ { 2 }
31_em_183	WRONG	x _ { 1 } = x _ { 2 }	\sqrt { 9 } \times \sqrt { 5 }
28_em_142	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { 4 4 4 6 7 } { 3 8 9 7 3 }
508_em_87	WRONG	x _ { 1 } + x _ { 2 } = x _ { 2 }	v _ { v } = v \sin \theta
26_em_90	WRONG	\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt { 4 } } } }	\int \frac { 1 9 } { \sqrt { 9 x - 3 8 } } d x
18_em_3	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	q _ { 1 } , q _ { 2 } , \ldots , q _ { m }
RIT_2014_182	WRONG	\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty	\sum _ { i = 1 } ^ { \infty } ( a _ { i } - b _ { i } ) ^ { 2 }
520_em_467	WRONG	x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z	\exists h , h ^ { 2 } = a ^ { 2 } + b ^ { 2 }
RIT_2014_105	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	\sin \theta _ { 1 } \sin \theta _ { 2 }
506_em_57	WRONG	\frac { x _ { 1 } } { \frac { x _ { 2 } } { \frac { x _ { 3 } } { x _ { 4 } } } }	\frac { 4 } { 4 } + \frac { 4 } { 4 }
RIT_2014_215	WRONG	| x - \frac { p _ { n } } { q _ { n } } | \leq \frac { 1 } { q _ { n } q _ { n + 1 } } < \frac { 1 } { q _ { n } ^ { 2 } }	( - \frac { 1 } { 2 } - \frac { \sqrt { 3 } } { 2 } i ) ( - \frac { 1 } { 2 } + \frac { \sqrt { 3 } } { 2 } i )
511_em_272	WRONG	x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z	\tan ( - \theta ) = - \tan \theta
513_em_318	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	z - w \neq w - z
515_em_359	WRONG	z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }	( 4 / 3 , 2 / 3 , 4 / 3 )
RIT_2014_258	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { 1 } { 2 } \frac { 1 } { 4 } \frac { 1 } { 8 } \frac { 1 } { 1 6 }
28_em_129	WRONG	\sin \theta = \frac { y } { \sqrt { x ^ { 2 } + y ^ { 2 } } }	- \frac { 1 } { \sqrt { 2 } } ( \frac { b } { \sqrt { 2 } } - 0 )
RIT_2014_184	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	\lim _ { b \rightarrow \infty } f ( b ) = 0
RIT_2014_204	WRONG	f ( x ) = a _ { n } x ^ { n } + a _ { n - 1 } x ^ { n - 1 } + \cdots + a _ { 1 } x + a _ { 0 }	4 7 4 7 4 + 5 2 7 2 = 5 2 7 4 6
18_em_21	WRONG	r ( r _ { 0 } \sin ( \theta - \theta _ { 0 } ) - r _ { 1 } \sin ( \theta - \theta _ { 1 } ) ) = r _ { 0 } r _ { 1 } \sin ( \theta _ { 1 } - \theta _ { 0 } )	1 0 1 1 1 1 1 0 1 1 1 0 0 1 0 1 _ { 2 }
517_em_401	WRONG	x _ { i } - x _ { i + 1 } + x _ { i + 2 }	x ( t ) = x _ { 0 } ( t )
502_em_24	WRONG	x _ { 1 } = x _ { 2 }	6 1 \leq x \leq 6 9
509_em_96	WRONG	x _ { 1 } = x _ { 2 }	x , y , z , t
RIT_2014_137	WRONG	z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }	1 - d = ( 1 - \frac { d ^ { ( m ) } } { m } ) ^ { m }
RIT_2014_23	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	1 s ^ { 2 } 2 s ^ { 2 } 2 p ^ { 1 }
515_em_352	WRONG	x _ { i } - x _ { i + 1 } + x _ { i + 2 }	A A ^ { T } = A ^ { T } A
32_em_209	WRONG	\frac { x } { a + \frac { x } { b - \frac { x } { c } } }	\frac { f } { a } = \frac { b } { f }
29_em_155	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	z ^ { 5 } + z = z
RIT_2014_157	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	C H _ { 2 } = C H C H _ { 2 } C H _ { 2 } C H _ { 3 }
517_em_400	WRONG	\frac { \pi r ^ { 2 } h } { 3 }	\frac { a + b } { 2 }
37_em_26	WRONG	\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty	\int _ { a } ^ { b } f ( x ) d x = \int _ { a } ^ { b } g ( x ) d x
RIT_2014_167	WRONG	\frac { b ^ { 2 } c ^ { 2 } - 4 b ^ { 3 } d - 4 a c ^ { 3 } + 1 8 a b c d - 2 7 a ^ { 2 } d ^ { 2 } } { a ^ { 4 } }	\sqrt { c ^ { 2 } } = \sqrt { 8 1 0 0 0 0 + 5 6 2 5 0 0 }
516_em_392	WRONG	\cos \alpha = \frac { a } { \sqrt { a ^ { 2 } + b ^ { 2 } + c ^ { 2 } } }	- \sqrt { z - c } , + \sqrt { z - c }
516_em_379	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\lim _ { n \rightarrow \infty } f _ { n } ( x ) = 0
520_em_466	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	\lambda ( t ) = \lambda _ { 0 } ( 1 - e ^ { - \frac { t } { \lambda } } )
RIT_2014_295	WRONG	\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x	\lim _ { y \rightarrow x } f ( x )
23_em_63	WRONG	\cos \alpha = \frac { a } { \sqrt { a ^ { 2 } + b ^ { 2 } + c ^ { 2 } } }	F = \sqrt { F _ { x } ^ { 2 } + F _ { y } ^ { 2 } }
37_em_17	WRONG	x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z	a \sqrt { b } \pm c \sqrt { b } = ( a \pm c ) \sqrt { b }
26_em_96	WRONG	x ^ { i + 2 j \times k ^ { 3 } - 2 \frac { j } { i } }	4 + 4 + \frac { 4 } { 4 }
27_em_101	WRONG	z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }	1 + \sqrt { 5 } = x _ { 1 } + y _ { 1 } \sqrt { 5 }
516_em_389	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	9 2 . 0 8 5 5 3 6 9 2 \ldots
27_em_109	WRONG	\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty	f ^ { ( i + k ) } ( 0 ) = f ^ { ( i ) } ( 0 ) f ^ { ( k ) } ( 0 )
32_em_220c	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	4 c ^ { 3 } + 6 c ^ { 2 } + 2 c + 1
511_em_254	WRONG	x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 }	( - 1 ) ^ { 3 } - 1 = - 1 - 1 = - 2
RIT_2014_301	WRONG	x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z	1 + 1 = 2 [ \frac { 1 ( 1 + 1 ) } { 2 } ] ^ { 9 } = 2
26_em_94	WRONG	\sum _ { i = 1 } ^ { k } \frac { x ^ { a _ { i } } } { 1 - x ^ { b _ { i } } } = \frac { 1 } { 1 - x }	[ \frac { 1 } { 2 } \sin ^ { 2 } ( 1 ) ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ]
508_em_86	WRONG	x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 }	\sqrt { 4 5 } = \sqrt { 9 \times 5 } = 3 \sqrt { 5 }
RIT_2014_306	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	( a + b ) u = a u + b v
RIT_2014_146	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	a _ { 1 1 } a _ { 2 2 } - a _ { 1 2 } a _ { 2 _ { 1 } }
34_em_249	WRONG	\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty	\frac { 2 } { n \pi } ( 1 - \cos ( n \pi ) )
35_em_2	WRONG	\lim _ { x \rightarrow \infty } \int _ { 0 } ^ { x } e ^ { - y ^ { 2 } } d y = \frac { \sqrt { \pi } } { 2 }	( x + 2 y ) ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } )
RIT_2014_309	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { \sqrt { x } } { 2 } - \frac { \sqrt { 3 } } { 2 \sqrt { x } }
37_em_4	WRONG	f ( x ) = a _ { n } x ^ { n } + a _ { n - 1 } x ^ { n - 1 } + \cdots + a _ { 1 } x + a _ { 0 }	( a _ { 1 } b _ { 1 } ) ( a _ { 1 } b _ { 2 } ) = ( a _ { 1 } b _ { 2 } ) ( b _ { 1 } b _ { 2 } )
501_em_7	WRONG	f ( x ) = a _ { 1 } x ^ { 2 } + a _ { 2 } x ^ { 2 } + a _ { 2 } + a _ { 2 } x + a _ { 2 }	S S E + S S A B + S S B + S S A
510_em_101	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { 6 \div 2 } { 1 0 \div 2 } = \frac { 3 } { 5 }
505_em_53	WRONG	z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }	\sigma _ { x } = \sqrt { \sigma _ { x } ^ { 2 } }
RIT_2014_25	WRONG	f ( x ) = a _ { n } x ^ { n } + a _ { n - 1 } x ^ { n - 1 } + \cdots + a _ { 1 } x + a _ { 0 }	\sin ( t ) / \cos ( t ) = \sin ( t ) / \cos ( t )
RIT_2014_171	WRONG	\lim _ { x \rightarrow \frac { 1 } { 4 } } \frac { 1 - 4 ^ { x - \frac { 1 } { 4 } } } { 1 - 4 x }	\frac { ( ( j ) ) ( ( j ) + 1 ) } { 2 } + ( j + 1 )
507_em_70	WRONG	a = b \cos C + c \cos B	- \infty \leq x \leq \infty
RIT_2014_197	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	k _ { i } = \frac { x _ { i } } { \sum x _ { i } }
RIT_2014_265	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	u u _ { x } + u _ { y } + u _ { t } = y
RIT_2014_164	WRONG	z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }	n - n _ { 1 } - \ldots - n _ { p _ { - 1 } }
515_em_374	WRONG	x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z	\sin ( \theta ) + i \cos ( \theta )
RIT_2014_144	WRONG	x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z	y ^ { 4 } - 9 y ^ { 2 } - 1 8 + e ^ { y }
26_em_82	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\frac { 1 } { 2 } t ^ { 2 } u ( t )
35_em_21	WRONG	a _ { 2 } = a _ { 2 }	- \sin \theta
RIT_2014_199	WRONG	\sum _ { i = 1 } ^ { k } \frac { x ^ { a _ { i } } } { 1 - x ^ { b _ { i } } } = \frac { 1 } { 1 - x }	X _ { t _ { 2 } } - X _ { t _ { 1 } } , \ldots , X _ { t _ { n } } - X _ { t _ { n - 1 } }
RIT_2014_77	WRONG	\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x	\frac { V _ { 2 } } { V _ { 1 } } = \frac { V _ { 3 } } { V _ { 4 } }
502_em_20	WRONG	\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty	\int \frac { 1 } { y } \frac { d y } { d x } d x = \int a d x
519_em_441	WRONG	\sum _ { i = 1 } ^ { k } \frac { x ^ { a _ { i } } } { 1 - x ^ { b _ { i } } } = \frac { 1 } { 1 - x }	\frac { 1 } { \tan ( \theta ) } = \frac { \cos ( \theta ) } { \sin ( \theta ) }
518_em_437	WRONG	x _ { i } - x _ { i + 1 } + x _ { i + 2 }	| x + y | \leq | x | + | y |
28_em_148	WRONG	x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z	x ( t ) = x _ { 1 } ( t ) + x _ { 2 } ( t )
RIT_2014_254	WRONG	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }	\frac { 1 } { 2 } \div \frac { 3 } { 4 }
27_em_106	WRONG	x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 }	\alpha ^ { 2 } + \beta ^ { 2 } = ( \alpha + \beta ) ^ { 2 } - 2 \alpha \beta
507_em_77	WRONG	\frac { a } { \sin A } = \frac { b } { \sin B } = \frac { c } { \sin C }	\sqrt [ 3 ] { ( 2 ) ( 9 ) ( 1 2 ) } = \sqrt [ 3 ] { 2 1 6 } = 6
34_em_237	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { ( n + 1 ) ( ( n + 1 ) + 1 ) } { 2 }
28_em_125	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\frac { 2 } { \sqrt { 2 + \sqrt { 2 } } }
28_em_133	WRONG	z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }	3 = \frac { 3 } { 2 } ( 3 ^ { 1 } - 1 ) = 3
20_em_36	WRONG	x _ { 1 } + x _ { 2 } = x _ { 2 }	e _ { 5 } - 5 e _ { 4 }
RIT_2014_268	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\int \frac { 1 } { x } \sqrt { \frac { 1 - x } { x } } d x
26_em_80	WRONG	\lim _ { x \rightarrow - 1 } \frac { x ^ { 3 } + 1 } { x + 1 }	\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9
502_em_23	WRONG	x _ { 1 } - x _ { 2 } + y _ { 2 } - y _ { 2 } + z _ { 1 } - z _ { 2 }	0 + 0 + 0 + 0 + 0 + 0 = 0
29_em_171	WRONG	\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty	\lim _ { t \rightarrow c } a _ { 1 } ( t ) = a _ { 1 }
27_em_110	WRONG	r ( r _ { 0 } \sin ( \theta - \theta _ { 0 } ) - r _ { 1 } \sin ( \theta - \theta _ { 1 } ) ) = r _ { 0 } r _ { 1 } \sin ( \theta _ { 1 } - \theta _ { 0 } )	( 2 9 ) - 2 ( 1 6 ) + ( 3 ) = 2 9 - 3 2 + 3 = 0
29_em_169	WRONG	\lim _ { x \rightarrow \frac { 1 } { 4 } } \frac { 1 - 4 ^ { x - \frac { 1 } { 4 } } } { 1 - 4 x }	\frac { d f } { d x } = \frac { 1 } { \frac { d x } { d f } }
RIT_2014_123	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	\int _ { x _ { i - 1 } } ^ { x _ { i } } f ( x ) d x
516_em_394	WRONG	\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty	\int f ( a x ) d x = \frac { 1 } { a } \int f ( x ) d x
RIT_2014_141	WRONG	x ^ { i + 2 j \times k ^ { 3 } - 2 \frac { j } { i } }	u d u = - \frac { d y } { 2 y ^ { 2 } }
RIT_2014_58	WRONG	x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z	1 + x + x ^ { 2 } , x + x ^ { 2 } , x ^ { 2 }
31_em_194	WRONG	\frac { x } { \frac { \frac { x } { b - \frac { x } { c } } }	\frac { b ^ { 2 x } } { b ^ { y } }
509_em_94	WRONG	x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z	b _ { 1 } B _ { 1 } + b _ { 2 } B _ { 2 } + b _ { 3 } B _ { 3 }
519_em_448	WRONG	f ( x ) = a _ { n } x ^ { n } + a _ { n - 1 } x ^ { n - 1 } + \cdots + a _ { 1 } x + a _ { 0 }	( ( \frac { 1 } { 4 } ( 3 ) ^ { 4 } - 3 ( 3 ) ^ { 2 } ) - ( \frac { 1 } { 4 } ( 2 ) ^ { 4 } - 3 ( 2 ) ^ { 2 } ) )
20_em_48	WRONG	x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z	f ( 1 . 9 9 ) = 3 . 9 9 2 1 9 2 0 1
35_em_13	WRONG	x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 }	( x \times x \times x ) \times ( x \times x )
18_em_13	WRONG	\sum _ { i = 1 } ^ { k } \frac { x ^ { a _ { i } } } { 1 - x ^ { b _ { i } } } = \frac { 1 } { 1 - x }	4 ^ { 2 } + 4 ^ { 2 } + \frac { 4 } { 4 }
509_em_99	WRONG	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }	\int \frac { x d x } { s ^ { 3 } } = - \frac { 1 } { s }
502_em_8	WRONG	\int _ { \log 3 } ^ { 0 } \frac { 1 } { e ^ { t } + 1 } d t	\int _ { - \infty } ^ { \infty } e ^ { - w ^ { 2 } } d w = \sqrt { \pi }
18_em_0	WRONG	\sin x - \sin y - \sin ( x - y )	x _ { k } x x _ { k } + y _ { k } y x _ { k }
RIT_2014_161	WRONG	\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6	x ^ { 2 } y ^ { 3 } + 2 x ^ { 2 } y + 4 x y ^ { 3 } + 8 x y
35_em_9	WRONG	x _ { 1 } - x _ { 2 } + y _ { 2 } - y _ { 2 } + z _ { 1 } - z _ { 2 }	\sin ( \theta ) = \sin \theta
515_em_363	WRONG	\frac { \pi r ^ { 2 } h } { 3 }	\frac { d _ { 2 } } { d _ { 2 } - 2 }
RIT_2014_136	WRONG	x ^ { i + 2 j \times k ^ { 3 } - 2 \frac { j } { i } }	F _ { 1 } , \ldots , F _ { k }
519_em_451	WRONG	x _ { 1 } \times x _ { 2 } \times x _ { 3 } \times x _ { 4 } = X	x = 2 \times 3 \times 5 \times \ldots \times n
27_em_116	WRONG	x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 }	v _ { 7 } + v _ { 3 } + v _ { 4 } - v _ { 8 } = 0
515_em_353	WRONG	x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 }	a ( b + k ) = a b + a k
32_em_205	WRONG	x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z	( a + b i ) - ( c + d i ) = ( a - c ) + ( b - d ) i
