Test Year: 2016
Total: 1147, Correct: 328, ExpRate: 28.60%
----------------------------------------
Image	Status	Prediction	GroundTruth
UN_117_em_367	WRONG	\int _ { 0 } ^ { 1 } d ! + \int _ { 0 } ^ { 1 } c	\int _ { 0 } ^ { 1 } d t + \int _ { 1 } ^ { \infty } d t
UN_128_em_1009	WRONG	\frac { 9 } { 9 } ( 3 x ^ { 3 } - 1 ) x ^ { - 1 }	\frac { 9 } { 4 } ( 3 x ^ { 3 } - 1 ) x ^ { - 1 }
UN_108_em_178	CORRECT	k = \frac { 1 + a ^ { m } } { 1 - a ^ { m } }	k = \frac { 1 + a ^ { m } } { 1 - a ^ { m } }
UN_116_em_330	WRONG	f ( x ) = f _ { o } + f ( x + f ^ { 2 } + \ldots x ^ { 2 }	f ( x ) = f _ { 0 } + f _ { 1 } x + f _ { 2 } x ^ { 2 } + \ldots
UN_119_em_401	CORRECT	( \sin x ) ^ { - 1 }	( \sin x ) ^ { - 1 }
UN_461_em_868	WRONG	a = - \tan ^ { 2 } \theta	a = - \tan ^ { 2 } \theta _ { 1 }
UN_451_em_602	WRONG	- y _ { 1 } - y _ { 1 } - y _ { 1 } - y	- y , - y , - y , - y
UN_455_em_705	WRONG	B ^ { a p } ( x ) = A ^ { p } ( x )	B ^ { a \beta } ( x ) = A ^ { a \beta } ( x )
UN_456_em_736	WRONG	\frac { - 2 t - 2 9 + \sqrt { P 5 } } { 2 I }	\frac { - 2 9 + \sqrt { 1 5 1 7 } } { 2 6 }
UN_132_em_1111	CORRECT	\sin ( \frac { 2 \pi k } { p } )	\sin ( \frac { 2 \pi k } { p } )
UN_109_em_218	CORRECT	u ( x + b ) = u ( x - b )	u ( x + b ) = u ( x - b )
UN_456_em_740	WRONG	X _ { - n } = \sqrt { n } ( a - i b )	x _ { - n } = \sqrt { n } ( a - i b )
UN_464_em_931	WRONG	f _ { 0 } ( x ) = f _ { 0 } ( 0 , X )	f _ { o } ( x ) = f _ { o } ( 0 , x )
UN_118_em_375	CORRECT	- \infty \leq x \leq 0	- \infty \leq x \leq 0
UN_103_em_57	CORRECT	8 n - 8 = 8 - 8 = 0	8 n - 8 = 8 - 8 = 0
UN_464_em_938	WRONG	\frac { m } { \sqrt { 2 } } \sqrt { 1 + \frac { m ^ { 2 } } { 2 n ^ { 2 } } }	\frac { m } { \sqrt { 2 } } \sqrt { 1 + \frac { m ^ { 2 } } { 2 M ^ { 2 } } }
UN_109_em_215	WRONG	z = \tan ( c n x c	z = \tan ( c r ) / c
UN_130_em_1064	WRONG	\sqrt { 1 } + \sqrt { 1 } ) \sqrt { l 3 }	\sqrt { l _ { 1 } } + \sqrt { l _ { 2 } } \geq \sqrt { l _ { 3 } }
UN_110_em_228	WRONG	H = \pi ^ { 0 } + \pi \frac { 1 } { 1 }	H = H _ { 0 } ^ { 1 } + H _ { 1 } ^ { 1 }
UN_106_em_141	CORRECT	\int ( a + b ) = \int a + \int b	\int ( a + b ) = \int a + \int b
UN_124_em_526	WRONG	a = \sqrt { z \cos \sigma }	a = \sqrt { 2 \cos \gamma }
UN_131_em_1099	WRONG	- \frac { 9 9 2 } { 9 9 9 }	- \frac { 9 9 2 } { 9 9 }
UN_118_em_391	WRONG	\sqrt { \log g } d x ^ { 1 } \cdot d x ^ { n }	\sqrt { | g | } d x ^ { 1 } \ldots d x ^ { n }
UN_134_em_1149	CORRECT	\sin z = 1	\sin z = 1
UN_118_em_378	WRONG	b _ { c } ^ { a } = b _ { c } ^ { a }	b ^ { a } _ { b c } = b ^ { a } _ { c b }
UN_123_em_493	WRONG	\sum _ { j } ( n j - j + N ) ^ { 6 }	\sum _ { j } ( n _ { j } - j + N ) ^ { 6 }
UN_109_em_212	WRONG	\sqrt { x r x } x x 8	5 \times 5 \times \ldots \times 5
UN_453_em_663	CORRECT	\sin ^ { 2 } x \leq 1	\sin ^ { 2 } x \leq 1
UN_118_em_370	CORRECT	( \sqrt { 3 } - \sqrt { 2 } ) < 2 c < ( \sqrt { 3 } + \sqrt { 2 } )	( \sqrt { 3 } - \sqrt { 2 } ) < 2 c < ( \sqrt { 3 } + \sqrt { 2 } )
UN_122_em_474	WRONG	y _ { 2 } , y _ { 8 } , y _ { g } , y _ { 0 }	y _ { 7 } , y _ { 8 } , y _ { 9 } , y _ { 1 0 }
UN_116_em_322	WRONG	( - 1 ) \frac { p ( p + 1 ) } { 2 } + 1	( - 1 ) ^ { \frac { p ( p + 1 ) } { 2 } + 1 }
UN_118_em_371	WRONG	b = b _ { 1 } + b 2 + c	b = b _ { 1 } + b _ { 2 } + \ldots
UN_126_em_576	CORRECT	x _ { a b } = x _ { a } - x _ { b }	x _ { a b } = x _ { a } - x _ { b }
UN_106_em_139	CORRECT	T = \tan \theta	T = \tan \theta
UN_134_em_1148	CORRECT	- \infty < x < \infty	- \infty < x < \infty
UN_102_em_36	WRONG	E x \ldots . x E	E \times \ldots \times E
UN_124_em_532	WRONG	4 1 \times 4 0 \times 6 \times 8	4 1 \times 4 0 \times 6 \times 6
UN_112_em_283	WRONG	( g + 1 ) - ( S + 5 ) - ( 1 + 9 )	( 9 + 1 ) - ( 5 + 5 ) - ( 1 + 9 )
UN_120_em_423	CORRECT	x ^ { 2 } + x - 1	x ^ { 2 } + x - 1
UN_108_em_195	CORRECT	0 \leq x \leq + \infty	0 \leq x \leq + \infty
UN_113_em_293	WRONG	n ( x y ) = n x ) ( n y )	n ( x y ) = n ( x ) n ( y )
UN_125_em_566	WRONG	x = \sin \frac { \phi } { 2 }	y = \sin \frac { \phi } { 2 }
UN_120_em_436	WRONG	\int + ( z ) v ( z ) d z	\int T ( z ) v ( z ) d z
UN_460_em_833	WRONG	a _ { n - t } ( 0 ) = a _ { n } ( 0 ) \tan ( a , 0 )	a _ { n + 1 } ( 0 ) = a _ { n } ( 0 ) + a _ { 1 } ( 0 )
UN_452_em_636	CORRECT	\frac { a } { 3 } = a - \frac { 2 a } { 3 }	\frac { a } { 3 } = a - \frac { 2 a } { 3 }
UN_125_em_556	WRONG	( 2 a + b + 1 ) x ( 2 9 + b + 1 )	( 2 a + b + 1 ) \times ( 2 a + b + 1 )
UN_122_em_487	WRONG	- 7 ^ { \frac { 1 } { 2 } } { 2 \cdot ( \frac { 5 } { 5 } + ( \frac { s + 1 } { 3 } ) ^ { 5 } } { 5 } ) ^ { 4 }	- 7 ^ { - \frac { 1 } { 2 } } 2 ^ { - \frac { 5 } { 4 } } ( \frac { 5 + \sqrt { 5 } } { 5 - \sqrt { 5 } } ) ^ { \frac { 1 } { 4 } }
UN_459_em_813	CORRECT	\lim _ { y \rightarrow + \infty } H ( 0 , y ) = 1	\lim _ { y \rightarrow + \infty } H ( 0 , y ) = 1
UN_129_em_1038	WRONG	f - e _ { j } + e _ { 1 } + e _ { q }	f - e _ { j } + e _ { 1 } + e _ { 9 }
UN_107_em_164	WRONG	a x - \frac { 1 } { 4 }	a \geq - \frac { 1 } { 4 }
UN_129_em_1046	CORRECT	x _ { p + 2 } = \cos ( t )	x _ { p + 2 } = \cos ( t )
UN_116_em_321	WRONG	[ n , y ] = x \times y - y \times x	[ x , y ] = x \times y - y \times x
UN_132_em_1105	WRONG	z = \sqrt { \frac { m } { 2 } ( n + i y )	z = \sqrt { \frac { m } { 2 } } ( x + i y )
UN_107_em_151	WRONG	x a + y ^ { b + 1 }	x ^ { a + 1 } y ^ { b + 1 }
UN_109_em_213	WRONG	r = \sqrt { x ^ { i x ^ { i } }	r = \sqrt { x ^ { i } x ^ { i } }
UN_463_em_918	WRONG	C = ( x _ { y } ( y _ { x }	C = C _ { x y } C _ { y x }
UN_451_em_604	WRONG	m = - \frac { 1 } { 2 } \pm \sqrt { \frac { 1 } { 3 6 }	m = - \frac { 1 } { 2 } \pm \sqrt { \frac { 1 7 } { 3 6 } }
UN_455_em_721	WRONG	\frac { 1 } { 2 } n ( n + r )	\frac 1 2 n ( n + 1 )
UN_120_em_432	WRONG	S i = \sin \theta _ { i }	s _ { i } = \sin \theta _ { i }
UN_106_em_138	WRONG	x , x 8 = x 6 x 7	X _ { 1 } X _ { 8 } = X _ { 6 } X _ { 7 }
UN_128_em_1002	WRONG	\sum _ { i = 1 } ^ { H } | x - a = 0	\sum _ { i } H _ { i } H _ { i i } = 0
UN_120_em_427	CORRECT	- b \leq x ( p ) \leq b	- b \leq x ( p ) \leq b
UN_115_em_316	CORRECT	3 \times 1 + 3 \times 1 = 6	3 \times 1 + 3 \times 1 = 6
UN_128_em_1001	WRONG	y ^ { \prime } x ^ { \prime } = q x y ^ { ! }	y ^ { \prime } x ^ { \prime } = q x ^ { \prime } y ^ { \prime }
UN_461_em_871	WRONG	\sum a _ { i } + \sum \beta _ { i } = 1	\sum \alpha _ { i } + \sum \beta _ { i } = 1
UN_123_em_516	CORRECT	x ^ { p - 3 } - x ^ { p }	x ^ { p - 3 } - x ^ { p }
UN_104_em_97	WRONG	- ( s - \sqrt { \frac { s } { S + \sqrt { 5 } ) ^ { 3 } } { 4 } }	- ( \frac { 5 - \sqrt { 5 } } { 5 + \sqrt { 5 } } ) ^ { \frac { 3 } { 4 } }
UN_132_em_1102	CORRECT	\frac { 1 } { 6 } ( n + 1 ) ( n + 2 ) ( n + 3 )	\frac { 1 } { 6 } ( n + 1 ) ( n + 2 ) ( n + 3 )
UN_463_em_921	CORRECT	x = \frac { v } { 1 + v }	x = \frac { v } { 1 + v }
UN_126_em_572	WRONG	\frac { b ( u ) } { a \cos ( a ) }	\frac { b ( u ) } { a ( u ) }
UN_105_em_116	WRONG	e _ { 3 } , 4 , f _ { 3 } , 4 , g _ { 3 , y }	e _ { 3 , 4 } , f _ { 3 , 4 } , g _ { 3 , 4 }
UN_457_em_770	CORRECT	\frac { 1 } { ( n + 2 ) ( n + 1 ) }	\frac { 1 } { ( n + 2 ) ( n + 1 ) }
UN_457_em_766	WRONG	1 + 1 6 + 1 2 0 + 1 0 = | 4 7	1 + 1 6 + 1 2 0 + 1 0 = 1 4 7
UN_461_em_863	WRONG	f ( x ^ { y } ) = k ( x ^ { \pi } ) = - b ( x ^ { \prime } )	f ( x ^ { 1 1 } ) = k ( x ^ { 1 1 } ) = - b ( x ^ { 1 1 } )
UN_131_em_1094	WRONG	\frac { 1 } { 2 } ( \frac { 1 } { 4 } ( 5 - \frac { 5 } { 5 + \sqrt { 5 } ) ^ { \frac { 3 } { 4 } }	2 ^ { \frac { 1 } { 4 } } ( \frac { 5 - \sqrt { 5 } } { 5 + \sqrt { 5 } } ) ^ { \frac { 3 } { 4 } }
UN_128_em_1019	CORRECT	a = a _ { 0 } + a _ { 1 } + \ldots	a = a _ { 0 } + a _ { 1 } + \ldots
UN_122_em_468	WRONG	v = \lim _ { n } y _ { 0 } ) y	v = ( \tan y _ { 0 } ) u
UN_133_em_1124	WRONG	( n a x - 1 , x b x - 1 )	( x a x ^ { - 1 } , x b x ^ { - 1 } )
UN_130_em_1061	CORRECT	\frac { 1 } { 2 } ( n + 1 ) ( n + 2 )	\frac { 1 } { 2 } ( n + 1 ) ( n + 2 )
UN_128_em_1014	WRONG	x 4 4 + 1 = X _ { 2 } - x _ { n + 1 }	x _ { i i + 1 } = x _ { i } - x _ { i + 1 }
UN_458_em_793	WRONG	c _ { x } ( x ) c _ { 1 } ^ { x _ { n } ( 2 ) }	C ^ { ( 1 ) } _ { x x } C ^ { ( 2 ) } _ { x x }
UN_459_em_816	WRONG	\frac { a } { e }	\frac { a } { c }
UN_107_em_163	CORRECT	b = - c = \sin \alpha	b = - c = \sin \alpha
UN_129_em_1036	CORRECT	\frac { 1 } { 2 } ( - 1 + 1 ) + \frac { 1 } { 2 } ( 0 + 0 )	\frac { 1 } { 2 } ( - 1 + 1 ) + \frac { 1 } { 2 } ( 0 + 0 )
UN_454_em_687	WRONG	t _ { 1 } = - + _ { 2 } = \sqrt { ( + - 2 a ) }	t _ { 1 } = - t _ { 2 } = \sqrt { t ( t - 2 a ) }
UN_464_em_935	WRONG	- 0 . 7 3 = 0 , 5 4	- 0 . 7 3 \div 0 . 5 4
UN_461_em_865	WRONG	F _ { y } = F _ { a } y _ { a - 1 }	F _ { y } = F _ { a y a ^ { - 1 } }
UN_122_em_489	WRONG	x _ { 1 } = \frac { x } { 2 }	x _ { 1 } = \frac { x } { z }
UN_460_em_842	WRONG	\sqrt { \frac { \pi } { 2 } \cos ( t - \frac { \pi } { 3 } )	\sqrt { \frac { 2 } { \pi } } \cos { ( t - \frac { 3 \pi } { 4 } ) }
UN_131_em_1087	WRONG	y = \log ( 2 \sqrt { \pi } ) = 1 . 2 7	\beta = \log ( 2 \sqrt { \pi } ) = 1 . 2 7
UN_108_em_192	WRONG	u _ { a b } = u _ { a b } - \tan u _ { a } u _ { b }	u _ { a b } = n _ { a b } + u _ { a } u _ { b }
UN_458_em_779	CORRECT	n _ { 1 } \neq n _ { 2 } \neq n _ { 3 }	n _ { 1 } \neq n _ { 2 } \neq n _ { 3 }
UN_107_em_162	CORRECT	a _ { 3 } = 0 . 0 3 0 7 \ldots	a _ { 3 } = 0 . 0 3 0 7 \ldots
UN_104_em_82	WRONG	- 0 , 4 6 + 1	- 0 , 4 6 \div 1
UN_110_em_248	WRONG	\frac { \sqrt { 1 } { \sqrt { 1 } }	\frac { 1 } { \sqrt { N } }
UN_125_em_545	WRONG	f ( x ) - 1 + \sum _ { n } x ^ { n } b _ { n } ( 1 )	f ( x ) - 1 + \sum _ { n } x ^ { n } b _ { n } ( f )
UN_457_em_760	WRONG	\cdot 0 . 5 \leq \log ^ { v } \leq 0 . 5	- 0 . 5 \leq \log r \leq 0 . 5
UN_465_em_954	WRONG	y _ { i } - 1 x y x y _ { i }	y _ { i } - 1 < y < y _ { i }
UN_462_em_883	WRONG	\frac { 9 + 4 \sqrt { 3 } } { 3 }	\frac { 9 + 4 \sqrt { 3 } } { 3 3 }
UN_124_em_538	WRONG	- z ^ { \frac { 1 } { 4 } } ( \frac { 5 + \sqrt { 5 } { 5 - \sqrt { 5 } ) ^ { \frac { 1 } { y } }	- 2 ^ { \frac { 1 } { 4 } } ( \frac { 5 + \sqrt { 5 } } { 5 - \sqrt { 5 } } ) ^ { \frac { 1 } { 4 } }
UN_111_em_264	WRONG	E = \sqrt { n _ { 1 } + \sqrt { n 2 }	E = \sqrt { n _ { 1 } } + \sqrt { n _ { 2 } }
UN_116_em_329	WRONG	P ( z ) = \frac { a z + \theta } { c z + d }	P ( z ) = \frac { a z + b } { c z + d }
UN_454_em_682	WRONG	( x _ { 5 } - x _ { 0 } + 8 x _ { 8 } = 0	1 2 x _ { 5 } - x _ { 6 } + 8 x _ { 8 } = 0
UN_465_em_971	CORRECT	b = \sqrt { x ^ { i } x ^ { i } }	b = \sqrt { x ^ { i } x ^ { i } }
UN_462_em_894	WRONG	c ^ { \frac { 1 } { 2 } - c - \frac { 1 } { 2 }	t ^ { \frac { 1 } { 2 } } - t ^ { - \frac { 1 } { 2 } }
UN_128_em_1000	WRONG	P _ { p } < P _ { 8 } + p _ { 8 } + p q	p _ { 1 0 } < p _ { 7 } + p _ { 8 } + p _ { 9 }
UN_107_em_166	CORRECT	\log ( 1 - x ) + 2 x = 0	\log ( 1 - x ) + 2 x = 0
UN_460_em_848	WRONG	a = a _ { 0 } + a _ { 1 } + + a _ { k }	a = a _ { 0 } + a _ { 1 } + \ldots + a _ { k }
UN_452_em_635	WRONG	z a _ { b } = z _ { a } - z _ { b }	z _ { a b } = z _ { a } - z _ { b }
UN_115_em_311	WRONG	\frac { a } { 2 } \cos ^ { 2 } \phi	\frac { a } { 2 } \cos 2 q
UN_103_em_56	WRONG	\cos a = 0 2	\cos a = 0 . 2
UN_105_em_118	WRONG	1 - n + 2 \sqrt { n + 2 ) ( n - 1 ) } > 0	1 - n + 2 \sqrt { ( n + 2 ) ( n - 1 ) } > 0
UN_455_em_724	WRONG	2 2 \times 2 0 \times 8 \times 8	2 1 \times 2 0 \times 8 \times 8
UN_103_em_70	WRONG	a _ { 1 } 6 1 a _ { 1 } - 1 6 ^ { - 1 } ^ { - 1 }	a _ { 1 } b _ { 1 } a _ { 1 } ^ { - 1 } b _ { 1 } ^ { - 1 }
UN_125_em_567	WRONG	2 \frac { 1 } { 4 } ( \frac { s + \sqrt { 5 } } { 5 - \sqrt { 5 } } ) ^ { \frac { 1 } { 4 } }	2 ^ { \frac { 1 } { 4 } } ( \frac { 5 + \sqrt { 5 } } { 5 - \sqrt { 5 } } ) ^ { \frac { 1 } { 4 } }
UN_110_em_245	WRONG	( n + 4 r ) x ( n + 4 r )	( n + 4 r ) \times ( n + 4 r )
UN_462_em_898	WRONG	\beta _ { \infty } ^ { 3 } = \tan \theta	B _ { 2 3 } ^ { \infty } = \tan \theta
UN_131_em_1081	WRONG	r = z \tan \alpha	r = z \tan { \alpha }
UN_110_em_244	WRONG	1 - \sqrt { 1 + \sqrt { 4 } }	1 - \sqrt { 1 + \sqrt { E } }
UN_133_em_1127	WRONG	- 2 + \frac { v } { u - 2 j } \log ( 1 - v )	- 2 + \frac { v - 2 } { v } \log ( 1 - v )
UN_116_em_342	WRONG	\frac { ( n + 3 ) ^ { n } } { ( n + 2 ) ^ { 2 } } ( n + 1 ) ^ { 2 } }	\frac { ( n + 3 ) n } { ( n + 2 ) ^ { 2 } ( n + 1 ) ^ { 2 } }
UN_101_em_10	WRONG	\frac { 1 } { 4 } = - \frac { 3 } { y } + 1	\frac { 1 } { 4 } = - \frac { 3 } { 4 } + 1
UN_128_em_1011	WRONG	p _ { 1 } + p _ { 2 } = - ( p _ { 3 } + p _ { 4 } )	p _ { 1 } + p _ { 2 } = p = - ( p _ { 3 } + p _ { 4 } )
UN_460_em_837	WRONG	\frac { z 4 } { 4 } = \frac { p 4 } { 2 } + \frac { 3 7 } { 6 }	\frac { 2 4 3 } { 1 5 4 } = \frac { 3 } { 2 } + \frac { 6 } { 7 7 }
UN_460_em_839	WRONG	x ^ { x } d x ^ { u } = d x ^ { n } x ^ { e }	x ^ { u } d x ^ { u } = d x ^ { u } x ^ { e }
UN_109_em_203	WRONG	( z _ { 1 } ) ^ { 2 } - ( z ) ^ { 2 } ) = ( z ^ { 2 } ) - ( z ^ { 2 } ) = 1	| z _ { 1 } | ^ { 2 } - | z _ { 2 } | ^ { 2 } = | z ^ { 2 } | - | z ^ { 1 } | = 1
UN_111_em_259	CORRECT	4 + 7 + 7 + 1 + 1 = 2 0	4 + 7 + 7 + 1 + 1 = 2 0
UN_103_em_54	WRONG	f ( x ) = \log g ( x + c )	f ( x ) = \log ( x + c )
UN_466_em_991	WRONG	- \frac { \pi } { 4 } ( \frac { x \pi } { 2 } )	- \frac { 1 } { 4 } \tan ( \frac { p \pi } { 2 } )
UN_460_em_841	WRONG	x _ { 1 } = x , x _ { 4 } ^ { 4 } + x _ { 5 } ^ { 4 } }	X _ { 7 } = x _ { 7 } \sqrt { x _ { 4 } ^ { 4 } + x _ { 5 } ^ { 4 } }
UN_125_em_561	CORRECT	b _ { 0 } - b _ { 1 } + b _ { 2 k }	b _ { 0 } - b _ { 1 } + b _ { 2 k }
UN_114_em_296	WRONG	( n + 1 ) x ( n + 1 )	( n + 1 ) \times ( n + 1 )
UN_109_em_217	WRONG	\frac { 1 + m } { \sqrt { 1 + \alpha ^ { 2 } } }	\frac { l + m } { \sqrt { 1 + \alpha ^ { 2 } } }
UN_464_em_945	CORRECT	- \frac { 1 } { 3 } + \frac { 1 } { 2 } = \frac { 1 } { 6 }	- \frac { 1 } { 3 } + \frac { 1 } { 2 } = \frac { 1 } { 6 }
UN_126_em_573	WRONG	\frac { 1 } { n ^ { 2 } \{ \cos ( \theta ( p ) - o ( p _ { n } ) - 1 )	\frac { 1 } { n ^ { 2 } } [ \cos ( \theta ( p ) - \theta ( p n ) ) - 1 ]
UN_465_em_952	WRONG	k = \sum _ { i = k } ^ { k } = - \sum _ { y }	k = \sum _ { i } k _ { i } = - \sum _ { y } k _ { y }
UN_126_em_579	WRONG	\sum _ { n } w , p ^ { i }	\sum _ { i } w _ { i } F ^ { i }
UN_458_em_794	WRONG	[ c , ] + [ c _ { 2 } ] = [ c _ { 1 } + c _ { 2 } ]	[ c _ { 1 } ] + [ c _ { 2 } ] = [ c _ { 1 } + c _ { 2 } ]
UN_128_em_1004	WRONG	h _ { n } = h _ { 1 } + h _ { 2 } - h _ { 3 }	h _ { 1 2 } = h _ { 1 } + h _ { 2 } - h _ { 3 }
UN_106_em_137	WRONG	- y c \leq y \leq | c	- y _ { c } \leq y \leq y _ { c }
UN_458_em_789	CORRECT	- a \leq x _ { 1 } \leq a	- a \leq x _ { 1 } \leq a
UN_109_em_223	WRONG	c _ { ( 9 ) } ^ { y } ( y _ { x } ^ { 9 } )	C ^ { ( q ) } _ { x y } C ^ { ( q ) } _ { y x }
UN_458_em_787	WRONG	( A ) + ( 6 + 6 ) + ( 1 + 3 \times 6 ) = 3 2	( 1 ) + ( 6 + 6 ) + ( 1 + 3 \times 6 ) = 3 2
UN_101_em_7	WRONG	\lim _ { p \rightarrow \infty } f p = 0	\lim _ { p \rightarrow \infty } f _ { p } = 0
UN_455_em_719	WRONG	\frac { 1 } { q } ( g - \beta ) \frac { 1 } { y + p }	\frac { 1 } { g } ( g - B ) \frac { 1 } { g + B }
UN_131_em_1076	WRONG	[ a ( a + b ) c ( c ( a + b ) + c )	[ a ( a + b ) c d c ( a + b ) a ]
UN_463_em_910	CORRECT	N _ { 1 } ^ { 3 } = \frac { 2 } { 3 } N _ { 1 } + \frac { 1 } { 3 } N _ { 2 } + 1	N _ { 1 } ^ { 3 } = \frac { 2 } { 3 } N _ { 1 } + \frac { 1 } { 3 } N _ { 2 } + 1
UN_119_em_410	WRONG	x _ { 1 } ( \frac { x _ { 2 } } { x _ { 1 } ) ^ { 2 } }	x _ { 1 } ( \frac { x _ { 2 } } { x _ { 1 } } ) ^ { 2 }
UN_124_em_537	WRONG	\frac { 3 } { 4 } ( 1 \pm 4 \sqrt { 3 } + 4 c ^ { 2 } )	\frac { 3 } { 4 } ( 1 \pm 4 \sqrt { 3 } c + 4 c ^ { 2 } )
UN_112_em_270	WRONG	[ x ^ { ( 4 ) ] ^ { - 1 } d x ^ { [ 4 } ]	[ x ^ { ( 4 ) } ] ^ { - 1 } d [ x ^ { ( 4 ) } ]
UN_122_em_477	CORRECT	x _ { 2 } = x \sin \theta	x _ { 2 } = x \sin \theta
UN_112_em_271	WRONG	x _ { g } ( x _ { 2 } x _ { 2 } - x _ { 3 } x _ { 0 } )	X _ { 9 } ( X _ { 2 } X _ { 7 } - X _ { 3 } X _ { 6 } )
UN_102_em_42	WRONG	x _ { 1 } x _ { 2 } x _ { 3 } c _ { 4 } x _ { 5 }	x _ { 1 } x _ { 2 } x _ { 3 } x _ { 4 } x _ { 5 }
UN_111_em_260	WRONG	\sum _ { n } ^ { 2 } = \sum _ { x } ^ { 2 }	\sum d _ { n } ^ { 2 } = \sum d _ { x } ^ { 2 }
UN_452_em_645	WRONG	- \frac { 4 } { 2 4 } - \frac { 4 } { 1 6 } = - \frac { 5 } { 2 }	- \frac { 4 } { 2 4 } - \frac { 4 } { 1 6 } = - \frac { 5 } { 1 2 }
UN_104_em_92	WRONG	y ^ { a } y ^ { a } + y ^ { 5 } y ^ { 5 } = S	Y ^ { a } Y ^ { a } + Y ^ { 5 } Y ^ { 5 } = 5
UN_110_em_234	CORRECT	a \leq x \leq b	a \leq x \leq b
UN_456_em_737	WRONG	[ - 0 . 6 6 1 ) , 0 6 \cdot 6 1 7 ]	[ - 0 . 6 6 1 7 , 0 . 6 6 1 7 ]
UN_109_em_208	WRONG	\lim _ { n \rightarrow - b 0 } d _ { n } = 0	\lim _ { n \rightarrow \infty } \phi _ { n } = 0
UN_454_em_676	WRONG	L = L _ { o } + L _ { 2 } + L _ { 3 } + L _ { 4 }	L = L _ { 0 } + L _ { 2 } + L _ { 3 } + L _ { 4 }
UN_122_em_470	WRONG	y _ { 2 } + y _ { i } + y _ { 8 } + -	Y _ { 0 } + Y _ { 4 } + Y _ { 8 } + \ldots
UN_119_em_404	WRONG	\frac { 1 } { 3 } m ( m - 1 ) ( 2 m - 1 )	\frac { 1 } { 3 } n ( n - 1 ) ( 2 n - 1 )
UN_106_em_149	CORRECT	\sum ( x ^ { i } ) ^ { 2 } = ( x ^ { 0 } ) ^ { 2 }	\sum ( x ^ { i } ) ^ { 2 } = ( x ^ { 0 } ) ^ { 2 }
UN_133_em_1115	WRONG	p = \sqrt { y ^ { 2 } + y _ { x ^ { 2 } + y _ { 8 } ^ { 2 } }	r = \sqrt { y _ { 6 } ^ { 2 } + y _ { 7 } ^ { 2 } + y _ { 8 } ^ { 2 } }
UN_465_em_974	CORRECT	\lim _ { k \rightarrow \infty } f ( k ) = 1	\lim _ { k \rightarrow \infty } f ( k ) = 1
UN_461_em_850	WRONG	a ^ { u p } b ^ { u ) } = ( b a ) ^ { 0 }	a ^ { o p } b ^ { o p } = ( b a ) ^ { o p }
UN_102_em_40	CORRECT	( 2 n + 3 ) + n = 3 n + 3	( 2 n + 3 ) + n = 3 n + 3
UN_124_em_528	CORRECT	x = \sqrt { x _ { i } x ^ { i } }	x = \sqrt { x _ { i } x ^ { i } }
UN_127_em_589	CORRECT	\beta = 2 \cos ( \frac { \pi } { 6 } ) = \sqrt { 3 }	\beta = 2 \cos ( \frac { \pi } { 6 } ) = \sqrt { 3 }
UN_126_em_568	WRONG	4 4 , b + 4 b 4 4 \alpha	4 _ { a } 4 _ { b } + 4 _ { b } 4 _ { a }
UN_461_em_860	WRONG	x ^ { 5 } r \sin \theta \{ \phi ( \phi d	x ^ { 5 } = r \sin \theta \sin \phi \cos \alpha
UN_106_em_136	WRONG	[ x x = c x y C y x	C _ { x x } = C _ { x y } C _ { y x }
UN_129_em_1047	WRONG	V ^ { 2 } = v _ { x } ^ { 2 } + V _ { 2 } ^ { 2 }	v ^ { 2 } = v _ { x } ^ { 2 } + v _ { y } ^ { 2 }
UN_108_em_198	WRONG	Y ^ { \prime } + y ^ { 2 } + y ^ { 3 } = - t + 3 y ^ { 0 }	Y ^ { 1 } + Y ^ { 2 } + Y ^ { 3 } = - t + 3 Y ^ { 0 }
UN_102_em_44	WRONG	d = \frac { a _ { 0 } ( t ) b _ { 0 } ( t ) ( a _ { 0 ) } { 0 b ( 0 ) }	d = \frac { a _ { 0 } ( t ) b _ { 0 } ( t ) } { a _ { 0 } ( 0 ) b _ { 0 } ( 0 ) }
UN_460_em_825	WRONG	\frac { 5 2 7 } { 7 2 ( n + x ) } + \frac { 1 } { x k }	\frac { 5 2 7 } { 7 2 ( k + 1 2 ) } + \frac { 1 } { 7 2 k }
UN_122_em_471	WRONG	3 = - 1 - \sqrt { 1 - \frac { \alpha ^ { 2 } } { 4 } }	s = - 1 - \sqrt { 1 - \frac { \alpha ^ { 2 } } { 4 } }
UN_457_em_751	CORRECT	x = \sin ^ { 2 } q	x = \sin ^ { 2 } q
UN_462_em_896	WRONG	\frac { 7 m ( m + 1 ) } { n + 1 9 }	\frac { 7 m ( m + 1 ) } { m + 1 9 }
UN_102_em_38	CORRECT	y ^ { 2 } = x ^ { 3 } + f ( z ) x + g ( z )	y ^ { 2 } = x ^ { 3 } + f ( z ) x + g ( z )
UN_110_em_235	WRONG	\sqrt { 3 + \sqrt { 3 } \sqrt { 3 - \sqrt { 3 } } = \sqrt { 3 } \sqrt { 2 }	\sqrt { 3 + \sqrt { 3 } } \sqrt { 3 - \sqrt { 3 } } = \sqrt { 3 } \sqrt { 2 }
