Test Year: 2014
Total: 985, Correct: 222, ExpRate: 22.54%
----------------------------------------
Image	Status	Prediction	GroundTruth
520_em_466	WRONG	h ( t ) = \frac { h _ { 0 } ( 1 - e ^ { - t } } { x } )	\lambda ( t ) = \lambda _ { 0 } ( 1 - e ^ { - \frac { t } { \lambda } } )
RIT_2014_295	WRONG	\lim _ { x \rightarrow + y } f ( x )	\lim _ { y \rightarrow x } f ( x )
23_em_63	WRONG	1 = \frac { 1 } { \sqrt { E } ^ { 2 } + E _ { 2 } + E _ { 2 } }	F = \sqrt { F _ { x } ^ { 2 } + F _ { y } ^ { 2 } }
37_em_17	WRONG	a \sqrt { b \pm \sqrt { b \pm ( a c ) } + \sqrt { b }	a \sqrt { b } \pm c \sqrt { b } = ( a \pm c ) \sqrt { b }
26_em_96	WRONG	\frac { 4 + 4 + 4 } { 4 }	4 + 4 + \frac { 4 } { 4 }
27_em_101	WRONG	1 + \sqrt { b } = \sqrt { 1 } + y _ { 1 } } { \sqrt { b } }	1 + \sqrt { 5 } = x _ { 1 } + y _ { 1 } \sqrt { 5 }
516_em_389	WRONG	9 2 . 0 8 5 5 3 6 9 , 2	9 2 . 0 8 5 5 3 6 9 2 \ldots
27_em_109	WRONG	f ^ { i } ( k ) + f ( 0 ) = f ( i ) f ( 0 ) f ( 0 )	f ^ { ( i + k ) } ( 0 ) = f ^ { ( i ) } ( 0 ) f ^ { ( k ) } ( 0 )
32_em_220c	WRONG	a ^ { 3 } + b ^ { 2 } + c ^ { 2 } + c	4 c ^ { 3 } + 6 c ^ { 2 } + 2 c + 1
511_em_254	CORRECT	( - 1 ) ^ { 3 } - 1 = - 1 - 1 = - 2	( - 1 ) ^ { 3 } - 1 = - 1 - 1 = - 2
RIT_2014_301	WRONG	1 + 1 = \frac { 1 } { 2 } ( 1 + 1 + \frac { 1 } { 2 } ) ^ { k } = 2	1 + 1 = 2 [ \frac { 1 ( 1 + 1 ) } { 2 } ] ^ { 9 } = 2
26_em_94	WRONG	[ \frac { 1 } { 2 } \sin ^ { 2 } ( \frac { 1 } { \sin ( \frac { 1 } { 2 } )	[ \frac { 1 } { 2 } \sin ^ { 2 } ( 1 ) ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ]
508_em_86	WRONG	\sqrt { 4 5 } = \sqrt { 9 5 } \sqrt { 5 } = 3 \sqrt { 5 }	\sqrt { 4 5 } = \sqrt { 9 \times 5 } = 3 \sqrt { 5 }
RIT_2014_306	WRONG	( a + b ) = a _ { 4 } + b _ { L }	( a + b ) u = a u + b v
RIT_2014_146	WRONG	2 _ { 1 } 8 2 _ { 2 } - a _ { 1 } - 2 2 1	a _ { 1 1 } a _ { 2 2 } - a _ { 1 2 } a _ { 2 _ { 1 } }
34_em_249	WRONG	\frac { 2 } { m + 1 } ( 1 - \cos ( n \pi )	\frac { 2 } { n \pi } ( 1 - \cos ( n \pi ) )
35_em_2	WRONG	( x + 2 y ) ( x ^ { 2 } - y ^ { 2 } + y ^ { 2 } )	( x + 2 y ) ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } )
RIT_2014_309	WRONG	\sqrt [ x ] { \frac { x } { 3 ] { \frac { z } { \sqrt { 3 } } } { \sqrt { x } } } }	\frac { \sqrt { x } } { 2 } - \frac { \sqrt { 3 } } { 2 \sqrt { x } }
37_em_4	WRONG	( a , b _ { 1 } ) ( a _ { 1 } b _ { 2 } ) = ( a , b _ { 2 } , b _ { 2 } , b _ { 2 } )	( a _ { 1 } b _ { 1 } ) ( a _ { 1 } b _ { 2 } ) = ( a _ { 1 } b _ { 2 } ) ( b _ { 1 } b _ { 2 } )
501_em_7	WRONG	\frac { \sin B + \sin C } { \cos B + \cos A }	S S E + S S A B + S S B + S S A
510_em_101	WRONG	6 - \frac { 2 } { 3 } { 4 } = \frac { 2 } { 3 }	\frac { 6 \div 2 } { 1 0 \div 2 } = \frac { 3 } { 5 }
505_em_53	WRONG	\sqrt { x } = \sqrt { \sigma ^ { 2 } x }	\sigma _ { x } = \sqrt { \sigma _ { x } ^ { 2 } }
RIT_2014_25	WRONG	m _ { c } ( t ) \cos ( t ) = G ( t ) \cos ( t )	\sin ( t ) / \cos ( t ) = \sin ( t ) / \cos ( t )
RIT_2014_171	WRONG	( ( ) ( 1 ) ( t + 1 ) } { 2 } + ( 1 ) + ( j )	\frac { ( ( j ) ) ( ( j ) + 1 ) } { 2 } + ( j + 1 )
507_em_70	CORRECT	- \infty \leq x \leq \infty	- \infty \leq x \leq \infty
RIT_2014_197	WRONG	k = \frac { x } { \sum _ { i } x _ { i } i _ { i } }	k _ { i } = \frac { x _ { i } } { \sum x _ { i } }
RIT_2014_265	WRONG	\lim _ { x \rightarrow + u } y + u _ { 0 } = y	u u _ { x } + u _ { y } + u _ { t } = y
RIT_2014_164	WRONG	n - n _ { 1 } - n _ { p _ { n - 1 } }	n - n _ { 1 } - \ldots - n _ { p _ { - 1 } }
515_em_374	CORRECT	\sin ( \theta ) + i \cos ( \theta )	\sin ( \theta ) + i \cos ( \theta )
RIT_2014_144	CORRECT	y ^ { 4 } - 9 y ^ { 2 } - 1 8 + e ^ { y }	y ^ { 4 } - 9 y ^ { 2 } - 1 8 + e ^ { y }
26_em_82	WRONG	\frac { 1 } { 2 } t ^ { 2 } ( t )	\frac { 1 } { 2 } t ^ { 2 } u ( t )
35_em_21	CORRECT	- \sin \theta	- \sin \theta
RIT_2014_199	WRONG	x _ { 1 } , y _ { 2 } t _ { 1 } ^ { 3 } , t _ { 0 } t _ { 4 } - t _ { 4 } , t _ { 1 }	X _ { t _ { 2 } } - X _ { t _ { 1 } } , \ldots , X _ { t _ { n } } - X _ { t _ { n - 1 } }
RIT_2014_77	WRONG	v _ { 2 } \frac { v _ { i } } = \frac { v _ { 3 } } { 4 }	\frac { V _ { 2 } } { V _ { 1 } } = \frac { V _ { 3 } } { V _ { 4 } }
502_em_20	WRONG	\int \limits _ { 1 } ^ { y } \frac { d y } { d x } d x = \int d x	\int \frac { 1 } { y } \frac { d y } { d x } d x = \int a d x
519_em_441	WRONG	\frac { 1 } { \mu } ( \theta ) = \frac { 1 } { \cos ( \theta ) } { \sin w }	\frac { 1 } { \tan ( \theta ) } = \frac { \cos ( \theta ) } { \sin ( \theta ) }
518_em_437	WRONG	| x + y | \leq | \leq | x + y |	| x + y | \leq | x | + | y |
28_em_148	CORRECT	x ( t ) = x _ { 1 } ( t ) + x _ { 2 } ( t )	x ( t ) = x _ { 1 } ( t ) + x _ { 2 } ( t )
RIT_2014_254	WRONG	\frac { 1 } { 2 . 1 } \cdot \frac { 3 } { 4 }	\frac { 1 } { 2 } \div \frac { 3 } { 4 }
27_em_106	WRONG	\alpha ^ { 2 } + \beta ^ { 2 } = ( \alpha + \beta ) ^ { 2 } - 2 \beta	\alpha ^ { 2 } + \beta ^ { 2 } = ( \alpha + \beta ) ^ { 2 } - 2 \alpha \beta
507_em_77	WRONG	\sqrt { 3 \sqrt { 1 } ) ( y ) ( y ^ { 2 } + 1 = \sqrt { 3 } ) = 0	\sqrt [ 3 ] { ( 2 ) ( 9 ) ( 1 2 ) } = \sqrt [ 3 ] { 2 1 6 } = 6
34_em_237	WRONG	( m + 1 ) ( n + 1 ) ( n + 1 ) } { 2 }	\frac { ( n + 1 ) ( ( n + 1 ) + 1 ) } { 2 }
28_em_125	WRONG	\frac { 2 } { \sqrt { 2 + \sqrt { 2 } }	\frac { 2 } { \sqrt { 2 + \sqrt { 2 } } }
28_em_133	WRONG	3 = \frac { 3 } { 3 } ( 3 ) ^ { 2 } - 1 ) = 3	3 = \frac { 3 } { 2 } ( 3 ^ { 1 } - 1 ) = 3
20_em_36	CORRECT	e _ { 5 } - 5 e _ { 4 }	e _ { 5 } - 5 e _ { 4 }
RIT_2014_268	WRONG	\int \frac { 1 } { x } { \sqrt { x } - \frac { 1 } { x } d x	\int \frac { 1 } { x } \sqrt { \frac { 1 - x } { x } } d x
26_em_80	WRONG	\frac { 3 9 9 } { 2 8 } = 1 . 3 9	\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9
502_em_23	CORRECT	0 + 0 + 0 + 0 + 0 + 0 = 0	0 + 0 + 0 + 0 + 0 + 0 = 0
29_em_171	CORRECT	\lim _ { t \rightarrow c } a _ { 1 } ( t ) = a _ { 1 }	\lim _ { t \rightarrow c } a _ { 1 } ( t ) = a _ { 1 }
27_em_110	WRONG	( 2 9 ) - 2 ( 1 6 ) + 3 6 ) = 2 9 - 3 2 + 3 = 0	( 2 9 ) - 2 ( 1 6 ) + ( 3 ) = 2 9 - 3 2 + 3 = 0
29_em_169	WRONG	\frac { d } { d x } { d x } = \frac { 1 } { d _ { n } } d t	\frac { d f } { d x } = \frac { 1 } { \frac { d x } { d f } }
RIT_2014_123	WRONG	\int _ { n } ^ { n + 1 } x _ { i } f ( x ) d x	\int _ { x _ { i - 1 } } ^ { x _ { i } } f ( x ) d x
516_em_394	WRONG	\int \limits _ { a } ^ { a } f ( x ) d x = \frac { 1 } { a } ^ { b } f ( x ) d x	\int f ( a x ) d x = \frac { 1 } { a } \int f ( x ) d x
RIT_2014_141	WRONG	v _ { a u } = - \frac { d y } { 2 y ^ { 2 } }	u d u = - \frac { d y } { 2 y ^ { 2 } }
RIT_2014_58	WRONG	1 + x ^ { 2 } + x ^ { 2 } , x ^ { 2 } }	1 + x + x ^ { 2 } , x + x ^ { 2 } , x ^ { 2 }
31_em_194	WRONG	\frac { b ^ { 2 x } { b } }	\frac { b ^ { 2 x } } { b ^ { y } }
509_em_94	WRONG	b _ { 1 } + B _ { 1 } b _ { 2 } ^ { 2 } + b _ { 2 } + B _ { 3 }	b _ { 1 } B _ { 1 } + b _ { 2 } B _ { 2 } + b _ { 3 } B _ { 3 }
519_em_448	WRONG	( \frac { 1 } { 4 } ) ^ { 4 } ( 3 ^ { 4 } - ( 3 ) ^ { 3 } - ( 1 ) ^ { 4 } - ( 2 ) ^ { 2 } ) ^ { 2 } } )	( ( \frac { 1 } { 4 } ( 3 ) ^ { 4 } - 3 ( 3 ) ^ { 2 } ) - ( \frac { 1 } { 4 } ( 2 ) ^ { 4 } - 3 ( 2 ) ^ { 2 } ) )
20_em_48	WRONG	5 ( 1 9 9 ) = 3 . 4 9 4 9 2 0 1	f ( 1 . 9 9 ) = 3 . 9 9 2 1 9 2 0 1
35_em_13	WRONG	( x \times x \times x ) ( x \times x )	( x \times x \times x ) \times ( x \times x )
18_em_13	CORRECT	4 ^ { 2 } + 4 ^ { 2 } + \frac { 4 } { 4 }	4 ^ { 2 } + 4 ^ { 2 } + \frac { 4 } { 4 }
509_em_99	WRONG	\int \frac { d s } { e ^ { 3 } } = - \frac { 1 } { s }	\int \frac { x d x } { s ^ { 3 } } = - \frac { 1 } { s }
502_em_8	WRONG	\int \limits _ { 0 } ^ { \infty } e ^ { - w } e ^ { 2 } d x = \sqrt { \pi }	\int _ { - \infty } ^ { \infty } e ^ { - w ^ { 2 } } d w = \sqrt { \pi }
18_em_0	WRONG	x _ { x } = x _ { k } + y _ { i } y _ { k }	x _ { k } x x _ { k } + y _ { k } y x _ { k }
RIT_2014_161	WRONG	r ^ { 3 } y + 2 x ^ { 2 } + y ^ { 2 } + x ^ { 3 } + y ^ { n }	x ^ { 2 } y ^ { 3 } + 2 x ^ { 2 } y + 4 x y ^ { 3 } + 8 x y
35_em_9	CORRECT	\sin ( \theta ) = \sin \theta	\sin ( \theta ) = \sin \theta
515_em_363	WRONG	\frac { a _ { 2 } } { a _ { 2 } } { 2 - 2 }	\frac { d _ { 2 } } { d _ { 2 } - 2 }
RIT_2014_136	WRONG	f _ { 1 } , \ldots , F _ { k }	F _ { 1 } , \ldots , F _ { k }
519_em_451	WRONG	x = 2 x ^ { 3 } \times 5 \cdot x ^ { n }	x = 2 \times 3 \times 5 \times \ldots \times n
27_em_116	WRONG	v _ { 1 } + v _ { 3 } + v _ { 4 } - v _ { 0 } = 0	v _ { 7 } + v _ { 3 } + v _ { 4 } - v _ { 8 } = 0
515_em_353	WRONG	a ( b + a x ) = a b + a ^ { 2 }	a ( b + k ) = a b + a k
32_em_205	WRONG	( a + b i ) - ( c + d ) = ( a - c ) ( a - b i ) ( a - i )	( a + b i ) - ( c + d i ) = ( a - c ) + ( b - d ) i
RIT_2014_22	WRONG	3 . 0 0 0 0 0 0 1	3 . 0 0 0 0 0 0 0 1
26_em_81	CORRECT	- 2 x + \sin ( 2 x + 2 ) - 2	- 2 x + \sin ( 2 x + 2 ) - 2
514_em_340	WRONG	- 1 0 1 1 y = - 9 5	- 1 0 0 1 y = - 9 9 9
520_em_464	WRONG	\sum _ { x } \leq \int \limits _ { 0 } ^ { \infty } x ] ^ { 7 } i x	\forall \lambda \in [ \lambda _ { 0 } , \lambda _ { \infty } ] , \exists \lambda _ { i }
20_em_39	CORRECT	n ^ { 2 } + n - n	n ^ { 2 } + n - n
35_em_14	WRONG	( x ^ { 3 } - ( 2 x + 3 ) ( 2 x - 3 )	x ^ { 3 } ( x - ( 2 x + 3 ) ( 2 x - 3 ) )
511_em_251	WRONG	\frac { 3 } { 7 } - \frac { 2 } { 3 } } = \frac { 1 } { 7 }	\frac { 3 } { 7 } - \frac { 2 } { 7 } = \frac { 1 } { 7 }
RIT_2014_145	WRONG	\int \frac { d x d x } { d x } d x = \int x ^ { 2 } f ( x ) d x	\int \frac { d y } { d x } d x = \int ( x ^ { 2 } + 7 ) d x
36_em_33	WRONG	\beta _ { 0 } ( ) + \beta _ { 1 } ( \beta _ { i ) } + \beta _ { 2 } ( \beta ) + \beta _ { 3 } ( \beta )	\beta _ { 0 } ( 1 ) + \beta _ { 1 } ( i ) + \beta _ { 2 } ( j ) + \beta _ { 3 } ( k )
514_em_331	WRONG	( a + b ) = ( a - b ) + a	a + ( - b ) = ( - b ) + a
18_em_24	WRONG	7 5 2 9 5 3 6 - 1 5 6 2 5	\frac { 7 5 2 9 5 3 6 } { 1 5 6 2 5 }
RIT_2014_86	WRONG	\frac { ( x ) - 2 ( x ) } { 1 - 2 }	\frac { x ( 7 ) - x ( 2 ) } { 7 - 2 }
RIT_2014_33	WRONG	\lim _ { 2 \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty	\tan 2 u = \frac { 2 \tan u } { 1 - \tan ^ { 2 } u }
27_em_107	WRONG	\int _ { i } ^ { n } d x = \int x ^ { n } d x	\int k x ^ { n } d x = k \int x ^ { n } d x
35_em_7	WRONG	\sin ( - 4 5 ) = - 4 5	\sin ( - 4 5 ) = - \sin 4 5
29_em_166	WRONG	\int \limits _ { 3 } ^ { n + 1 } \frac { 1 } { x ^ { 2 } } + d x	\int \frac { 3 x + 1 } { x ^ { 2 } + x } d x
32_em_210	WRONG	\frac { - 2 - p } { \sqrt { n - 1 } } { p - b ) }	\frac { 1 - 2 p } { \sqrt { n p ( 1 - p ) } }
518_em_431	WRONG	a x - b y = 5 + b y - b y	a x - b y = 5 t + b y - b y
510_em_103	WRONG	\int \cos L _ { x }	\int x \sin x d x
502_em_22	WRONG	( x _ { g } ^ { x } + 1 ) ( 3 x + 1 ) ^ { 3 }	2 x ( 9 x + 1 ) ( 3 x + 1 ) ^ { 3 }
512_em_283	WRONG	x ^ { 2 } + 2 x y + 4 ^ { 2 } = ( x + y ) ^ { 2 }	x ^ { 2 } + 2 x y + y ^ { 2 } = ( x + y ) ^ { 2 }
37_em_21	WRONG	( I - T ) ^ { - 1 } = T _ { 1 } + T + T ^ { 2 } + T	( I - T ) ^ { - 1 } = I + T + T ^ { 2 } + T ^ { 3 }
RIT_2014_178	WRONG	x ^ { p } } { 4 } = \sqrt { q ^ { p } } = \sqrt { a } \times p ^ { p }	x ^ { \frac { p } { q } } = \sqrt [ q ] { x ^ { p } } = \sqrt [ q ] { x ^ { p } }
512_em_294	WRONG	4 x = x + x + x + n	4 x = x + x + x + x
RIT_2014_225	WRONG	d ( x , y ) + d ( y , z ) \geq d ( x , 2 )	d ( x , y ) + d ( y _ { , } z ) \geq d ( x _ { , } z )
519_em_456	WRONG	\lim _ { 2 } a = 2 \sin a \cos a	\sin 2 a = 2 \sin a \cos a
511_em_258	WRONG	\sum _ { i = 1 } ^ { n } \theta _ { i }	\sum _ { i = 1 } ^ { n } a _ { i }
28_em_131	WRONG	z y + 2 z y + z + z ^ { 2 } z	z y + 2 z y + 2 z + 2 y
508_em_78	CORRECT	2 ^ { 2 } b _ { 2 } + 2 b _ { 1 } + b _ { 0 }	2 ^ { 2 } b _ { 2 } + 2 b _ { 1 } + b _ { 0 }
512_em_292	WRONG	\int ( \sin ( t ) - t ) d t ( t ) = \cos ( t ) } { 2 } { 1 - t ^ { 2 }	\int ( \sin ( t ) - t ) d t = - \cos ( t ) - \frac { 1 } { 2 } t ^ { 2 }
514_em_332	WRONG	2 0 x \cdot 8 y ^ { 2 0 }	2 0 x - 8 y = 2 0
511_em_274	WRONG	x ^ { 0 } + x + 1	x ^ { 8 } + x ^ { 4 } + 1
RIT_2014_4	CORRECT	\sin x - x \cos x	\sin x - x \cos x
517_em_405	WRONG	\frac { 4 + 4 + 4 } { \sqrt { 4 } }	4 + 4 + \frac { 4 } { \sqrt { 4 } }
518_em_435	WRONG	e ^ { \phi } + \frac { 2 } { a ^ { 3 } } { 3 \phi }	e ^ { \phi } + \frac { 2 } { \phi ^ { 3 } } - 3 \phi
516_em_382	WRONG	0 = x ^ { 3 } + 2 ^ { 1 } - 1 ^ { 2 } + 1	0 = X ^ { 3 } + 2 X ^ { 2 } - X + 1
RIT_2014_80	WRONG	4 ^ { 4 } - 4 x ^ { 4 ! - \frac { 4 k } } { 4 }	4 ! + 4 ! - \frac { 4 ! } { 4 }
18_em_17	WRONG	u ( t ) = \frac { a } { ( a t ) } { 1 - \cos u }	u ( t ) = \frac { u ( 0 ) } { 1 - t u ( 0 ) }
31_em_198	WRONG	\lim _ { x \rightarrow - \infty } \frac { x _ { 2 } ( x ) } > 0	\lim _ { x \rightarrow - \infty } p _ { 2 } ( x ) > 0
RIT_2014_189	WRONG	\sqrt { 4 6 4 8 x ^ { 6 4 8 + 8 }	\sqrt [ 4 ] { 6 4 8 + 6 4 8 } + 8
RIT_2014_175	WRONG	\cos ( \theta ) = \frac { \theta - 1 } { 2 } ( \theta ) ^ { 2 } = \frac { 1 } { \theta ^ { 2 } } { 2 }	\cos ( \sigma ) > 1 - 2 ( \frac { \sigma } { 2 } ) ^ { 2 } = 1 - \frac { \sigma ^ { 2 } } { 2 }
RIT_2014_49	WRONG	a _ { j } + a _ { j } a _ { 1 } + p _ { j + 1 }	a _ { j } ^ { \gamma _ { j } } a _ { j + 1 } ^ { \gamma _ { j _ { + 1 } } }
23_em_53	CORRECT	\frac { 1 } { 3 } + \frac { 1 } { 3 }	\frac { 1 } { 3 } + \frac { 1 } { 3 }
515_em_365	CORRECT	\frac { 1 6 } { 1 6 } - \frac { 1 } { 1 6 }	\frac { 1 6 } { 1 6 } - \frac { 1 } { 1 6 }
RIT_2014_177	WRONG	y _ { 1 } + y _ { 2 } + y _ { 3 } + y _ { n + 1 } . 1	Y _ { 1 } + Y _ { 2 } + Y _ { 3 } + \ldots + Y _ { n }
502_em_5	WRONG	\gamma = \cos \theta + j \sin \theta	z = \cos \theta + j \sin \theta
502_em_13	CORRECT	e ^ { x } + 1 8 x + 1 2	e ^ { x } + 1 8 x + 1 2
512_em_276	WRONG	y _ { i + 1 } = y _ { i } + \int _ { i } x _ { i + 1 } + f _ { n }	y _ { i + 1 } = y _ { i } + \int _ { x _ { i } } ^ { x _ { i + 1 } } f d x
RIT_2014_173	WRONG	p = q + a } { \sum q ( q + c ) ^ { i }	p _ { i } = \frac { q _ { i } + a } { \sum ( q _ { i } + c ) }
500_em_110	CORRECT	x = \sum _ { i } x _ { i }	x = \sum _ { i } x _ { i }
RIT_2014_108	WRONG	\frac { 2 ^ { 2 } + 7 ^ { 2 } } { 5 ^ { 2 } }	\frac { 2 ^ { 2 } + 7 } { 2 ^ { 5 } 7 ^ { 2 } }
502_em_3	WRONG	( x - 2 ) ( x ^ { 2 } - x ) ( x - 5 )	( x - 2 ) [ ( x ^ { 2 } - x ) + ( 5 x - 5 ) ]
RIT_2014_163	WRONG	\frac { 4 x ^ { 2 } } { x ^ { 4 } + x ^ { 2 } + ( 2 x + 9	\frac { 4 x ^ { 2 } - 9 } { 4 x ^ { 2 } + 1 2 x + 9 }
18_em_9	WRONG	\frac { a } { b + c }	\frac { a } { b + \sqrt { c } }
RIT_2014_287	WRONG	\log x - \sin y = \log ( \frac { x } { y } )	\log x - \log y = \log ( \frac { x } { y } )
517_em_413	WRONG	\frac { 4 + 3 \sqrt { 6 } } { 6 5 6 }	\frac { 9 + 3 \sqrt { 6 5 } } { - 5 6 }
34_em_230	WRONG	( a + b ) ^ { x } = a ^ { n } + b ^ { 2 } + a _ { v }	( a + b ) ^ { 2 } = a ^ { 2 } + 2 a b + b ^ { 2 }
34_em_225	WRONG	x ^ { 3 } + 3 x ^ { 3 } - y ^ { 3 } - x ^ { 2 } + y ^ { 3 } }	x ^ { 3 } + 3 x ^ { 2 } y + 3 x y ^ { 2 } + y ^ { 3 }
512_em_290	WRONG	\sum _ { x = 1 } ^ { n } x _ { n } x = \sum _ { n = 1 } ^ { n }	2 \sum _ { x = 1 } ^ { n } x - \sum _ { x = 1 } ^ { n } 1
501_em_8	WRONG	\sin \alpha \sin B = \frac { 1 } { 2 } ( \cos ( \cos 3 ) - \cos ( 1 ) - \cos ^ { 2 } )	\sin \alpha \sin \beta = \frac { 1 } { 2 } [ \cos ( \alpha - \beta ) - \cos ( \alpha + \beta ) ]
RIT_2014_56	WRONG	a _ { 1 } + 2 a _ { 2 } + a _ { 3 } + 3 x ^ { 2 } }	a _ { 1 } + 2 a _ { 2 } x + 3 a _ { 3 } x ^ { 2 }
519_em_452	WRONG	\frac { 1 } { \frac { 1 } { x ^ { 6 } + C	- \frac { 1 } { 6 x ^ { 6 } } + c
18_em_14	WRONG	\frac { a ^ { y } \frac { x } { a } = \frac { a } { x } }	\frac { d y } { d x } = \frac { 1 } { \frac { d x } { d y } }
501_em_0	WRONG	\int \frac { 1 } { \sin ( a x ^ { 2 } + b ^ { 2 } + c ) ^ { n } } d x	\int \frac { 1 } { ( a x ^ { 2 } + b x + c ) ^ { n } } d x
RIT_2014_201	WRONG	\cos \theta = \cos \theta \cos \theta - 3 \cos \theta	\cos 3 \theta = 4 \cos ^ { 3 } \theta - 3 \cos \theta
RIT_2014_242	WRONG	\sum _ { a _ { 1 } a _ { 2 } , a _ { 3 } , a _ { 4 } ^ { 1 }	\{ a _ { 1 } , a _ { 2 } , a _ { 3 } , a _ { 4 } \}
RIT_2014_282	WRONG	\frac { 3 } { 3 } + \frac { 1 } { 3 } = \frac { 1 } { 3 }	\frac { 3 x } { 3 } + \frac { 1 } { 3 } = \frac { 4 } { 3 }
RIT_2014_278	WRONG	\lim _ { n \rightarrow + 1 } \frac { a _ { 1 } { n - 1 } | a _ { n > 1 }	\lim \frac { | a _ { n + 1 } x | } { | a _ { n } | } > 1
RIT_2014_211	WRONG	\lim _ { n \rightarrow \infty } \frac { 2 } { n } \sum _ { i = 1 } ^ { n } ( \frac { 1 } { n } ) ^ { 2 } }	\lim _ { n \rightarrow \infty } \frac { 2 } { n } \sum _ { i = 1 } ^ { n } ( \frac { 2 i } { n } ) ^ { 2 }
RIT_2014_180	WRONG	\sqrt { a x - c } = \sqrt { - a ^ { 2 } } = \sqrt { a ^ { 2 } }	\sqrt { a } \sqrt { - a } = \sqrt { - a ^ { 2 } } = j \sqrt { a ^ { 2 } }
28_em_140	WRONG	( 3 t ) ^ { 2 } + 3 ( - 5 ) - t ^ { 2 } ) - t ^ { 2 } ( 2 )	3 ( - 5 ) ^ { 2 } + 3 ( - 5 - 2 ) - ( - 5 ) ( 2 ) ^ { 2 }
26_em_87	WRONG	\int x \cos ( x ) d x = x = \sin ( x ) - \sin ( x ) d x	\int x \cos ( x ) d x = x \sin ( x ) - \int \sin ( x ) d x
27_em_113	WRONG	x = \frac { a } { f ( b - a ) } { f ( a ) } { f ( b ) - f ( a )	x = \frac { a f ( b ) - b f ( a ) } { f ( b ) - f ( a ) }
36_em_41	WRONG	y = y _ { 1 } + y _ { 2 } + y _ { 2 } + \ldots + y _ { n }	y = C _ { 1 } y _ { 1 } + C _ { 2 } y _ { 2 } + \ldots + C _ { n } y _ { n }
RIT_2014_256	WRONG	( c _ { 1 } ) = c _ { 2 } , \ldots , m _ { n + 1 }	c _ { 1 } , c _ { 2 } , \ldots , c _ { m } , c _ { m + 1 }
RIT_2014_43	WRONG	z ^ { a } + z = z	z ^ { d } + z = z
RIT_2014_208	CORRECT	\sum _ { k = 1 } ^ { 1 } a _ { k } = a _ { 1 }	\sum _ { k = 1 } ^ { 1 } a _ { k } = a _ { 1 }
35_em_11	WRONG	B = c _ { 1 } + c _ { 2 } + \ldots + e _ { n }	B = C _ { 1 } + C _ { 2 } + \ldots + C _ { n }
34_em_238	WRONG	x _ { 1 } + x _ { 2 } + x _ { n } + x _ { 0 }	x _ { 1 } + x _ { 2 } + \cdots + x _ { n } \neq 0
18_em_22	WRONG	p _ { 1 } + p _ { 2 } ^ { 2 } } { p _ { n } ^ { 2 } } p _ { n } }	p _ { 1 } ^ { \gamma _ { 1 } } p _ { 2 } ^ { \gamma _ { 2 } } \cdots p _ { n } ^ { \gamma _ { n } }
518_em_414	WRONG	\lim _ { z \rightarrow z _ { 0 } f ( z ) = f ( z _ { 0 } )	\lim _ { z \rightarrow z _ { 0 } } f ( z ) = f ( z _ { 0 } )
20_em_26	WRONG	\frac { 9 } { 9 + \sqrt { 2 } }	\frac { 9 } { 9 + \sqrt { 9 } }
34_em_234	WRONG	\int \limits _ { 0 } ^ { \pi } \frac { \sin ( t ) ^ { t } \sin ( t ) = \frac { 1 } { 2 } \pi r ^ { n }	\int _ { 0 } ^ { \pi } ( \sin ( t ) - t ) d t = 2 - \frac { 1 } { 2 } \pi ^ { 2 }
29_em_174	WRONG	\lim _ { n \rightarrow + 1 } \frac { x ^ { n + 1 } { | x - 1 }	\lim \frac { | a _ { n + 1 } x | } { | a _ { n } | } < 1
34_em_247	WRONG	\sum _ { k = 1 } ^ { k } \frac { 1 } { n } ( \frac { 1 } { 2 } ) ^ { 2 } } \geq \frac { 1 } { n } \sum _ { k = 1 } ^ { n } a _ { k }	( \sum _ { k = 1 } ^ { n } a _ { k } ) ^ { \frac { 1 } { 2 } } \leq \sum _ { k = 1 } ^ { n } a _ { k } ^ { \frac { 1 } { 2 } }
516_em_387	WRONG	5 - 3 = ( 1 1 + 1 + 1 + 1 ) + ( 1 1 1 ) + 1 2 )	5 - 3 = ( 1 + 1 + 1 + 1 + 1 ) - ( 1 + 1 + 1 ) = 2
506_em_65	WRONG	x _ { 1 } + y + 6 \pi z = 3 x	x + \pi y + 6 \pi z = 3 \pi
RIT_2014_183	CORRECT	\lim _ { x \rightarrow \infty } p _ { 2 } ( x ) > 0	\lim _ { x \rightarrow \infty } p _ { 2 } ( x ) > 0
RIT_2014_300	WRONG	\log _ { a } x - \log _ { x } y = \log _ { a } \frac { a } { y }	\log _ { a } x - \log _ { a } y = \log _ { a } \frac { x } { y }
37_em_32	WRONG	a + a _ { 1 } + a x ^ { 2 } + x ^ { 2 }	a _ { 0 } + a _ { 1 } x + a _ { 2 } x ^ { 2 } + \cdots
RIT_2014_216	WRONG	\lim _ { x \rightarrow c } f ( y ) = f ( x )	\lim _ { y \rightarrow x f ( y ) = f ( x ) }
35_em_15	WRONG	x + x + 2 x + 2 \times 2	1 \times 1 + 1 \times 2 + 2 \times 2
