Test Year: 2016
Total: 1147, Correct: 3, ExpRate: 0.26%
----------------------------------------
Image	Status	Prediction	GroundTruth
UN_128_em_1016	WRONG	2 ^ { 2 } + 2 ^ { 2 } + 2 ^ { 2 } - 2 ^ { 2 }	- ( 2 b - 9 6 ) = 2 b - 9 6 - 1 9 2
UN_108_em_182	WRONG	a ^ { 2 } = a ^ { 2 } + c ^ { 2 }	a _ { a b c } = a _ { c b a }
UN_456_em_739	WRONG	x ^ { 2 } + y ^ { 2 } + b ^ { 2 }	\frac 1 2 n ( n + 1 ) + n + 1
UN_109_em_209	WRONG	\frac { 1 } { 3 } \pi r ^ { 3 }	- \frac { 1 } { 2 \sqrt { 3 } }
UN_126_em_575	WRONG	a ^ { 2 } + b ^ { 2 } = c ^ { 2 }	C _ { x _ { k + 1 } x _ { k } }
UN_103_em_50	WRONG	\lim _ { n \rightarrow \infty } ( x _ { n } ) = 0	\lim _ { r \rightarrow \infty } F ( r ) = 0
UN_457_em_755	WRONG	2 ^ { 2 } = 2 ^ { 3 }	1 \neq 2 \neq 3
UN_453_em_666	WRONG	x _ { 1 } + x _ { 2 } = x _ { 3 }	5 + 2 + 4 + 4 + 3 = 1 8
UN_108_em_186	WRONG	\frac { 5 } { x + 1 } + \frac { 4 } { x ^ { 2 } + x }	y = \frac { 5 t ^ { 3 } - 1 } { 1 + t ^ { 3 } }
UN_113_em_286	WRONG	a _ { n } = a _ { 1 } = a _ { n }	\sum d _ { n } = \sum d _ { x } = 2 0
UN_463_em_919	WRONG	u _ { 1 } = \frac { 1 } { 2 }	\frac { \log p ^ { 2 } } { p ^ { 2 } }
UN_120_em_431	WRONG	g ( 2 , 3 , 4 ) = 3 4 ^ { - 3 }	y _ { 1 } y _ { 2 } y _ { 3 } y _ { 4 } y _ { 5 }
UN_131_em_1075	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\int d x ^ { 1 } d x ^ { 2 }
UN_459_em_818	WRONG	\frac { \pi r ^ { 2 } } { 5 5 }	\frac { 7 } { 1 4 4 0 } \sqrt { 3 0 }
UN_453_em_656	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\int d ^ { n } x a _ { 2 }
UN_108_em_190	WRONG	a ^ { 2 } + b ^ { 2 } + b ^ { 2 }	\cos \theta X ^ { 6 } + \sin \theta X ^ { 2 }
UN_464_em_942	WRONG	f ( x ) = f ( x ) = f ( x )	f ( ( n + 4 ) b ) = f ( n b )
UN_452_em_640	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	( x ^ { a } - x ^ { - a } ) / ( x - x ^ { - 1 } )
UN_117_em_359	WRONG	\frac { 1 } { 1 } ( y ) ^ { 1 } ( x )	\frac { 1 } { 2 } ( l + 1 ) ( l + 2 )
UN_462_em_882	WRONG	\frac { \pi r ^ { 2 } h } { 2 }	\frac { 1 } { n + x }
UN_454_em_697	WRONG	( x ^ { 2 } - x ^ { 2 } - x ) ( 2 x - 7 )	( 1 0 + 2 ) - ( 6 + 6 ) - ( 2 + 1 0 )
UN_127_em_592	WRONG	p _ { n } = p _ { n }	\beta = \cos { b }
UN_105_em_123	WRONG	\sum _ { n } = \sum _ { k = 1 } ^ { n } a _ { n }	\sum _ { a } e ^ { a } e ^ { a }
UN_128_em_1018	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 1 } { 4 }	\lim _ { l \rightarrow \infty } f _ { l } = v
UN_117_em_367	WRONG	\int ( 2 ^ { x } - 3 e ^ { x } ) d x	\int _ { 0 } ^ { 1 } d t + \int _ { 1 } ^ { \infty } d t
UN_128_em_1009	WRONG	P ( x ) = \sum _ { i = 0 } ^ { n } a _ { j } x ^ { j }	\frac { 9 } { 4 } ( 3 x ^ { 3 } - 1 ) x ^ { - 1 }
UN_108_em_178	WRONG	\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha }	k = \frac { 1 + a ^ { m } } { 1 - a ^ { m } }
UN_116_em_330	WRONG	f ( x , y ) = f ( x ) ( x + 1 ) ^ { 2 }	f ( x ) = f _ { 0 } + f _ { 1 } x + f _ { 2 } x ^ { 2 } + \ldots
UN_119_em_401	WRONG	( x ) ^ { x } ) ^ { 2 }	( \sin x ) ^ { - 1 }
UN_461_em_868	WRONG	a _ { n } = a _ { 1 } = a _ { n - 1 }	a = - \tan ^ { 2 } \theta _ { 1 }
UN_451_em_602	WRONG	y ^ { 2 } + y + 1 = 0	- y , - y , - y , - y
UN_455_em_705	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	B ^ { a \beta } ( x ) = A ^ { a \beta } ( x )
UN_456_em_736	WRONG	\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha }	\frac { - 2 9 + \sqrt { 1 5 1 7 } } { 2 6 }
UN_132_em_1111	WRONG	\frac { 3 x + y } { 2 } = ( \frac { A - 1 } { x ^ { 2 } + y ^ { 2 } } )	\sin ( \frac { 2 \pi k } { p } )
UN_109_em_218	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	u ( x + b ) = u ( x - b )
UN_456_em_740	WRONG	x _ { 1 } \times x _ { 2 } \times x _ { 3 } \times x _ { 4 } = 1	x _ { - n } = \sqrt { n } ( a - i b )
UN_464_em_931	WRONG	f ( x , y ) = f ( x ) = f ( c )	f _ { o } ( x ) = f _ { o } ( 0 , x )
UN_118_em_375	WRONG	2 ^ { 2 } - 1 = 0	- \infty \leq x \leq 0
UN_103_em_57	WRONG	u _ { 0 } = a _ { 0 } = 0	8 n - 8 = 8 - 8 = 0
UN_464_em_938	WRONG	\cos \theta = \frac { x } { \sqrt { x ^ { 2 } + y ^ { 2 } } }	\frac { m } { \sqrt { 2 } } \sqrt { 1 + \frac { m ^ { 2 } } { 2 M ^ { 2 } } }
UN_109_em_215	WRONG	\sum _ { i } = x _ { i + 1 }	z = \tan ( c r ) / c
UN_130_em_1064	WRONG	\sqrt { 1 } = \sqrt { n + 1 }	\sqrt { l _ { 1 } } + \sqrt { l _ { 2 } } \geq \sqrt { l _ { 3 } }
UN_110_em_228	WRONG	F _ { n } = F _ { n + 1 } + F _ { i + 2 }	H = H _ { 0 } ^ { 1 } + H _ { 1 } ^ { 1 }
UN_106_em_141	WRONG	\int ( 2 ^ { 2 } - 3 e ^ { x } ) d x	\int ( a + b ) = \int a + \int b
UN_124_em_526	WRONG	a + \sqrt { 2 } = \sqrt { 2 }	a = \sqrt { 2 \cos \gamma }
UN_131_em_1099	WRONG	\frac { \pi r ^ { 2 } { 3 + 1 }	- \frac { 9 9 2 } { 9 9 }
UN_118_em_391	WRONG	\sqrt { 1 } = \sqrt { n + 1 } \sqrt { 2 }	\sqrt { | g | } d x ^ { 1 } \ldots d x ^ { n }
UN_134_em_1149	WRONG	\sin ^ { 2 } = 1	\sin z = 1
UN_118_em_378	WRONG	\frac { 5 } { 3 } \pi r ^ { 3 }	b ^ { a } _ { b c } = b ^ { a } _ { c b }
UN_123_em_493	WRONG	\sum _ { 1 } = x _ { 2 } = x _ { 3 }	\sum _ { j } ( n _ { j } - j + N ) ^ { 6 }
UN_109_em_212	WRONG	u _ { n } = v _ { n }	5 \times 5 \times \ldots \times 5
UN_453_em_663	WRONG	x _ { 1 } = x _ { 2 } = 1	\sin ^ { 2 } x \leq 1
UN_118_em_370	WRONG	| a + \sqrt { 2 } - \sqrt { x ^ { 2 } - \sqrt { 2 } )	( \sqrt { 3 } - \sqrt { 2 } ) < 2 c < ( \sqrt { 3 } + \sqrt { 2 } )
UN_122_em_474	WRONG	h ( x , y ) = x ^ { y + \frac { 1 } { y } }	y _ { 7 } , y _ { 8 } , y _ { 9 } , y _ { 1 0 }
UN_116_em_322	WRONG	\tan ( \frac { \pi } { 2 } ) = 1	( - 1 ) ^ { \frac { p ( p + 1 ) } { 2 } + 1 }
UN_118_em_371	WRONG	a ^ { 2 } + b ^ { 2 } = c ^ { 2 }	b = b _ { 1 } + b _ { 2 } + \ldots
UN_126_em_576	WRONG	x _ { 1 } + x _ { 2 } = x _ { 3 }	x _ { a b } = x _ { a } - x _ { b }
UN_106_em_139	WRONG	r = r \cos \theta	T = \tan \theta
UN_134_em_1148	WRONG	2 ^ { 2 } - 1 = 0	- \infty < x < \infty
UN_102_em_36	WRONG	F _ { 1 } ( 1 + 1 ) ^ { 2 }	E \times \ldots \times E
UN_124_em_532	WRONG	u _ { 1 } = a _ { 2 } = 0	4 1 \times 4 0 \times 6 \times 6
UN_112_em_283	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	( 9 + 1 ) - ( 5 + 5 ) - ( 1 + 9 )
UN_120_em_423	WRONG	x _ { 1 } = x _ { 2 }	x ^ { 2 } + x - 1
UN_108_em_195	WRONG	u _ { 1 } = a _ { 2 } = 0	0 \leq x \leq + \infty
UN_113_em_293	WRONG	( x ^ { 3 } - x ^ { 2 } - 3 ) ( 2 x - 3 )	n ( x y ) = n ( x ) n ( y )
UN_125_em_566	WRONG	\frac { 1 } { 2 } \pi r ^ { 2 }	y = \sin \frac { \phi } { 2 }
UN_120_em_436	WRONG	\int ( 2 ^ { 2 } - 3 e ^ { x } ) d x	\int T ( z ) v ( z ) d z
UN_460_em_833	WRONG	a ^ { 2 } + b ^ { 2 } = ( a + b i ) ( a - b i )	a _ { n + 1 } ( 0 ) = a _ { n } ( 0 ) + a _ { 1 } ( 0 )
UN_452_em_636	WRONG	\frac { 5 } { 3 } \pi r ^ { 3 }	\frac { a } { 3 } = a - \frac { 2 a } { 3 }
UN_125_em_556	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	( 2 a + b + 1 ) \times ( 2 a + b + 1 )
UN_122_em_487	WRONG	\frac { 1 } { r ^ { 2 } } = \frac { 1 } { 2 } } + 1 \} ] ^ { b }	- 7 ^ { - \frac { 1 } { 2 } } 2 ^ { - \frac { 5 } { 4 } } ( \frac { 5 + \sqrt { 5 } } { 5 - \sqrt { 5 } } ) ^ { \frac { 1 } { 4 } }
UN_459_em_813	WRONG	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }	\lim _ { y \rightarrow + \infty } H ( 0 , y ) = 1
UN_129_em_1038	WRONG	f ( x ) = a _ { 1 } + a _ { n }	f - e _ { j } + e _ { 1 } + e _ { 9 }
UN_107_em_164	WRONG	a ^ { b ^ { c ^ { 2 } } }	a \geq - \frac { 1 } { 4 }
UN_129_em_1046	WRONG	x _ { 1 } \times x _ { 2 } = 1	x _ { p + 2 } = \cos ( t )
UN_116_em_321	WRONG	6 ^ { 2 } \cdot 6 ^ { 2 } = ( 6 ^ { 2 } ) ^ { 4 }	[ x , y ] = x \times y - y \times x
UN_132_em_1105	WRONG	\frac { 3 x + y } { z } = ( \frac { A - 1 } { x ^ { 2 } + y ^ { 2 } } )	z = \sqrt { \frac { m } { 2 } } ( x + i y )
UN_107_em_151	WRONG	\frac { 1 } { 3 } \pi r ^ { 3 }	x ^ { a + 1 } y ^ { b + 1 }
UN_109_em_213	WRONG	\sqrt { b ^ { 2 } - 4 a c }	r = \sqrt { x ^ { i } x ^ { i } }
UN_463_em_918	WRONG	a ^ { 2 } + b ^ { 2 } = c ^ { 2 }	C = C _ { x y } C _ { y x }
UN_451_em_604	WRONG	1 + 2 + \cdots + n = \frac { n ( n + 1 ) } { 2 }	m = - \frac { 1 } { 2 } \pm \sqrt { \frac { 1 7 } { 3 6 } }
UN_455_em_721	WRONG	v _ { c } = v _ { c - 1 } ( \frac { r - c } { c } )	\frac 1 2 n ( n + 1 )
UN_120_em_432	WRONG	a ^ { 2 } + b ^ { 2 } = c ^ { 2 }	s _ { i } = \sin \theta _ { i }
UN_106_em_138	WRONG	x _ { 1 } + x _ { 2 } = x _ { 2 }	X _ { 1 } X _ { 8 } = X _ { 6 } X _ { 7 }
UN_128_em_1002	WRONG	\sum _ { i = 0 } ^ { n - 1 } + F _ { n - 2 }	\sum _ { i } H _ { i } H _ { i i } = 0
UN_120_em_427	WRONG	x _ { 1 } + x _ { 2 } = x _ { 3 }	- b \leq x ( p ) \leq b
UN_115_em_316	WRONG	x _ { 1 } + x _ { 2 } = x _ { 3 }	3 \times 1 + 3 \times 1 = 6
UN_128_em_1001	WRONG	y _ { 1 } , \ldots , y _ { y }	y ^ { \prime } x ^ { \prime } = q x ^ { \prime } y ^ { \prime }
UN_461_em_871	WRONG	\sum _ { n } = \sum _ { n } = f _ { n }	\sum \alpha _ { i } + \sum \beta _ { i } = 1
UN_123_em_516	WRONG	x _ { 1 } = x _ { 2 } = x _ { 3 }	x ^ { p - 3 } - x ^ { p }
UN_104_em_97	WRONG	[ \frac { 2 } { 3 } x ^ { \frac { 3 } { 2 } } }	- ( \frac { 5 - \sqrt { 5 } } { 5 + \sqrt { 5 } } ) ^ { \frac { 3 } { 4 } }
UN_132_em_1102	WRONG	\sum _ { n = 1 } ^ { \infty } ( - 1 ) ^ { n } \sin ( n x )	\frac { 1 } { 6 } ( n + 1 ) ( n + 2 ) ( n + 3 )
UN_463_em_921	WRONG	\frac { 1 } { 0 } { 0 0 }	x = \frac { v } { 1 + v }
UN_126_em_572	WRONG	\frac { 1 } { \sin ( x ) + 1 }	\frac { b ( u ) } { a ( u ) }
UN_105_em_116	WRONG	f ( x , y ) = \frac { 2 } { 2 } \pi r ^ { 4 }	e _ { 3 , 4 } , f _ { 3 , 4 } , g _ { 3 , 4 }
UN_457_em_770	WRONG	\frac { 1 } { \sin ( x ) + 1 }	\frac { 1 } { ( n + 2 ) ( n + 1 ) }
UN_457_em_766	WRONG	( 1 + 1 ) ^ { 2 } + 1 + r x	1 + 1 6 + 1 2 0 + 1 0 = 1 4 7
UN_461_em_863	WRONG	f ( x , y ) = f _ { 1 } ( x y ) + f _ { 2 } ( \frac { x } { y } )	f ( x ^ { 1 1 } ) = k ( x ^ { 1 1 } ) = - b ( x ^ { 1 1 } )
UN_131_em_1094	WRONG	\frac { 1 } { r ^ { 2 } } = \frac { 1 } { 2 } } + x ^ { 2 } { L }	2 ^ { \frac { 1 } { 4 } } ( \frac { 5 - \sqrt { 5 } } { 5 + \sqrt { 5 } } ) ^ { \frac { 3 } { 4 } }
UN_128_em_1019	WRONG	a + b + c + d + e	a = a _ { 0 } + a _ { 1 } + \ldots
UN_122_em_468	WRONG	\frac { 1 } { 4 } \pi r ^ { 2 }	v = ( \tan y _ { 0 } ) u
UN_133_em_1124	WRONG	( x _ { n } , \ldots , p _ { n } )	( x a x ^ { - 1 } , x b x ^ { - 1 } )
UN_130_em_1061	WRONG	\sum _ { n = 1 } ^ { n } ( - 1 ) ^ { n } )	\frac { 1 } { 2 } ( n + 1 ) ( n + 2 )
UN_128_em_1014	WRONG	x _ { i } - x _ { i + 1 } + x _ { i + 2 }	x _ { i i + 1 } = x _ { i } - x _ { i + 1 }
UN_458_em_793	WRONG	\sum _ { n = 1 } ^ { n } ( - 1 ) ^ { n - 1 }	C ^ { ( 1 ) } _ { x x } C ^ { ( 2 ) } _ { x x }
UN_459_em_816	CORRECT	\frac { a } { c }	\frac { a } { c }
UN_107_em_163	WRONG	1 3 + \pi r ^ { 2 }	b = - c = \sin \alpha
UN_129_em_1036	WRONG	\frac { 1 } { 4 } + ( \frac { 2 } - 1 )	\frac { 1 } { 2 } ( - 1 + 1 ) + \frac { 1 } { 2 } ( 0 + 0 )
UN_454_em_687	WRONG	1 + \sqrt { 2 } = \sqrt { 2 } \sqrt { 2 } - \sqrt { 2 }	t _ { 1 } = - t _ { 2 } = \sqrt { t ( t - 2 a ) }
UN_464_em_935	WRONG	a = b \cos C + c \cos B	- 0 . 7 3 \div 0 . 5 4
UN_461_em_865	WRONG	\frac { 1 } { 3 } \pi r ^ { - 4 }	F _ { y } = F _ { a y a ^ { - 1 } }
UN_122_em_489	WRONG	x _ { 1 } = \frac { 1 } { 2 }	x _ { 1 } = \frac { x } { z }
UN_460_em_842	WRONG	( \frac { 1 } { m ^ { 2 } } - \frac { 3 m } { 2 } + \frac { 2 } { m n } )	\sqrt { \frac { 2 } { \pi } } \cos { ( t - \frac { 3 \pi } { 4 } ) }
UN_131_em_1087	WRONG	z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }	\beta = \log ( 2 \sqrt { \pi } ) = 1 . 2 7
UN_108_em_192	WRONG	u _ { n } = x _ { n - 1 } + x _ { n - 1 }	u _ { a b } = n _ { a b } + u _ { a } u _ { b }
UN_458_em_779	WRONG	x ^ { 2 } = x ^ { 2 } + 2 ^ { 2 }	n _ { 1 } \neq n _ { 2 } \neq n _ { 3 }
UN_107_em_162	WRONG	a ^ { 2 } + b ^ { 2 } = c ^ { 2 }	a _ { 3 } = 0 . 0 3 0 7 \ldots
UN_104_em_82	WRONG	x _ { 1 } = 1	- 0 , 4 6 \div 1
UN_110_em_248	WRONG	- \frac { n } { n }	\frac { 1 } { \sqrt { N } }
UN_125_em_545	WRONG	( x ^ { 3 } - x ^ { 2 } ( x ) ( 2 x - 7 )	f ( x ) - 1 + \sum _ { n } x ^ { n } b _ { n } ( f )
UN_457_em_760	WRONG	F _ { n } = F _ { n - 1 } + F _ { n - 2 }	- 0 . 5 \leq \log r \leq 0 . 5
UN_465_em_954	WRONG	y = r \sin \theta	y _ { i } - 1 < y < y _ { i }
UN_462_em_883	WRONG	\frac { 5 } { x ^ { 3 } { 3 }	\frac { 9 + 4 \sqrt { 3 } } { 3 3 }
UN_124_em_538	WRONG	\frac { 1 } { \frac { 1 } { 2 } + \log _ { 4 } { 2 } + \frac { 1 } { L }	- 2 ^ { \frac { 1 } { 4 } } ( \frac { 5 + \sqrt { 5 } } { 5 - \sqrt { 5 } } ) ^ { \frac { 1 } { 4 } }
UN_111_em_264	WRONG	\sqrt { x ^ { 2 } + z ^ { 2 } }	E = \sqrt { n _ { 1 } } + \sqrt { n _ { 2 } }
UN_116_em_329	WRONG	1 + 2 + \cdots + n = \frac { n ( n + 1 ) } { 3 }	P ( z ) = \frac { a z + b } { c z + d }
UN_454_em_682	WRONG	\alpha _ { 1 } = x _ { 2 } = 0	1 2 x _ { 5 } - x _ { 6 } + 8 x _ { 8 } = 0
UN_465_em_971	WRONG	\sqrt { b ^ { 2 } - 4 a c }	b = \sqrt { x ^ { i } x ^ { i } }
UN_462_em_894	WRONG	t = \frac { 2 } { 2 }	t ^ { \frac { 1 } { 2 } } - t ^ { - \frac { 1 } { 2 } }
UN_128_em_1000	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	p _ { 1 0 } < p _ { 7 } + p _ { 8 } + p _ { 9 }
UN_107_em_166	WRONG	\log _ { 2 } ( 2 ^ { 2 } ) = 0	\log ( 1 - x ) + 2 x = 0
UN_460_em_848	WRONG	a ^ { 2 } = a ^ { 2 } + b ^ { 2 }	a = a _ { 0 } + a _ { 1 } + \ldots + a _ { k }
UN_452_em_635	WRONG	z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }	z _ { a b } = z _ { a } - z _ { b }
UN_115_em_311	WRONG	a _ { n } = \frac { b ^ { n } { n - 1 }	\frac { a } { 2 } \cos 2 q
UN_103_em_56	WRONG	a _ { 1 } = a _ { 2 }	\cos a = 0 . 2
UN_105_em_118	WRONG	p = \sqrt { a ^ { 2 } + b ^ { 2 } - 2 a b \cos A }	1 - n + 2 \sqrt { ( n + 2 ) ( n - 1 ) } > 0
UN_455_em_724	WRONG	x _ { 1 } = x _ { 2 } = x _ { 1 }	2 1 \times 2 0 \times 8 \times 8
UN_103_em_70	WRONG	a _ { n } = a _ { 1 } = a _ { n - 1 }	a _ { 1 } b _ { 1 } a _ { 1 } ^ { - 1 } b _ { 1 } ^ { - 1 }
UN_125_em_567	WRONG	\sin ( \frac { 3 } { 3 } ) = \frac { 1 } { 4 }	2 ^ { \frac { 1 } { 4 } } ( \frac { 5 + \sqrt { 5 } } { 5 - \sqrt { 5 } } ) ^ { \frac { 1 } { 4 } }
UN_110_em_245	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	( n + 4 r ) \times ( n + 4 r )
UN_462_em_898	WRONG	\alpha = \frac { 2 } { 2 } \pi r ^ { 2 }	B _ { 2 3 } ^ { \infty } = \tan \theta
UN_131_em_1081	WRONG	\frac { 1 } { 2 } \pi r ^ { 2 }	r = z \tan { \alpha }
UN_110_em_244	WRONG	\sqrt { 1 + \sqrt { 1 + z ^ { 2 } } }	1 - \sqrt { 1 + \sqrt { E } }
UN_133_em_1127	WRONG	\sum _ { n = 1 } ^ { \infty } ( b _ { n } - b _ { n + 1 } )	- 2 + \frac { v - 2 } { v } \log ( 1 - v )
UN_116_em_342	WRONG	| x - \frac { p _ { n } } { q _ { n } } | \leq \frac { 1 } { q _ { n } q _ { n + 1 } } < \frac { 1 } { q _ { n } ^ { 2 } }	\frac { ( n + 3 ) n } { ( n + 2 ) ^ { 2 } ( n + 1 ) ^ { 2 } }
UN_101_em_10	WRONG	\frac { 1 } { n ^ { 2 } } \leq \frac { 1 } { n - 1 } - \frac { 1 } { n }	\frac { 1 } { 4 } = - \frac { 3 } { 4 } + 1
UN_128_em_1011	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	p _ { 1 } + p _ { 2 } = p = - ( p _ { 3 } + p _ { 4 } )
UN_460_em_837	WRONG	z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }	\frac { 2 4 3 } { 1 5 4 } = \frac { 3 } { 2 } + \frac { 6 } { 7 7 }
UN_460_em_839	WRONG	x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 }	x ^ { u } d x ^ { u } = d x ^ { u } x ^ { e }
UN_109_em_203	WRONG	u _ { n } = a _ { n } a _ { n } a _ { n }	| z _ { 1 } | ^ { 2 } - | z _ { 2 } | ^ { 2 } = | z ^ { 2 } | - | z ^ { 1 } | = 1
UN_111_em_259	WRONG	u _ { 2 } + u _ { 2 } = 0	4 + 7 + 7 + 1 + 1 = 2 0
UN_103_em_54	WRONG	f ( x , y ) = f ( x ) = f ( c )	f ( x ) = \log ( x + c )
UN_466_em_991	WRONG	v _ { c } = v _ { c - 1 } ( \frac { r - c } { c } )	- \frac { 1 } { 4 } \tan ( \frac { p \pi } { 2 } )
UN_460_em_841	WRONG	1 + 2 + \cdots + n = \frac { n ( n + 1 ) } { 2 }	X _ { 7 } = x _ { 7 } \sqrt { x _ { 4 } ^ { 4 } + x _ { 5 } ^ { 4 } }
UN_125_em_561	WRONG	x ^ { 2 } + b ^ { 2 } + b ^ { 2 }	b _ { 0 } - b _ { 1 } + b _ { 2 k }
UN_114_em_296	WRONG	( x ^ { 2 } - x ^ { 2 } - 1 )	( n + 1 ) \times ( n + 1 )
UN_109_em_217	WRONG	\sqrt [ n ] { \frac { n + 1 } { ( n - 1 ) ^ { 2 } } }	\frac { l + m } { \sqrt { 1 + \alpha ^ { 2 } } }
UN_464_em_945	WRONG	3 0 \times 2 9 x ^ { 2 8 }	- \frac { 1 } { 3 } + \frac { 1 } { 2 } = \frac { 1 } { 6 }
UN_126_em_573	WRONG	m ( b - a ) \leq \int \limits _ { a } ^ { b } f ( x ) d x \leq M ( b - a )	\frac { 1 } { n ^ { 2 } } [ \cos ( \theta ( p ) - \theta ( p n ) ) - 1 ]
UN_465_em_952	WRONG	\frac { 1 } { a } F ( a x + b ) + C	k = \sum _ { i } k _ { i } = - \sum _ { y } k _ { y }
UN_126_em_579	WRONG	\sum _ { i = 1 } ^ { n }	\sum _ { i } w _ { i } F ^ { i }
UN_458_em_794	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	[ c _ { 1 } ] + [ c _ { 2 } ] = [ c _ { 1 } + c _ { 2 } ]
UN_128_em_1004	WRONG	\log _ { 2 } ( 2 ^ { 2 } ) = 3	h _ { 1 2 } = h _ { 1 } + h _ { 2 } - h _ { 3 }
UN_106_em_137	WRONG	y = r \sin \theta	- y _ { c } \leq y \leq y _ { c }
UN_458_em_789	WRONG	a ^ { 2 } = a ^ { 2 } + c ^ { 2 }	- a \leq x _ { 1 } \leq a
UN_109_em_223	WRONG	\sum _ { n = 1 } ^ { N } ( - 1 ) ^ { n } \sin ( n x )	C ^ { ( q ) } _ { x y } C ^ { ( q ) } _ { y x }
UN_458_em_787	WRONG	( x ) = a ^ { 2 } + b ^ { 2 } + b ^ { 2 }	( 1 ) + ( 6 + 6 ) + ( 1 + 3 \times 6 ) = 3 2
UN_101_em_7	WRONG	\lim _ { n \rightarrow \infty } x _ { n } = 0	\lim _ { p \rightarrow \infty } f _ { p } = 0
UN_455_em_719	WRONG	\frac { 1 } { 4 } { 3 } = \frac { 1 } { 3 }	\frac { 1 } { g } ( g - B ) \frac { 1 } { g + B }
UN_131_em_1076	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 3 )	[ a ( a + b ) c d c ( a + b ) a ]
UN_463_em_910	WRONG	\alpha _ { n + 1 } - 3 \beta = \frac { 2 } { 3 } \alpha _ { n } + \beta - 3 \beta	N _ { 1 } ^ { 3 } = \frac { 2 } { 3 } N _ { 1 } + \frac { 1 } { 3 } N _ { 2 } + 1
UN_119_em_410	WRONG	\sin ( \frac { \pi } { 2 } ) = \frac { 1 } { 2 }	x _ { 1 } ( \frac { x _ { 2 } } { x _ { 1 } } ) ^ { 2 }
UN_124_em_537	WRONG	\frac { 3 x + y } { z } = ( \frac { A - 1 } { x ^ { 2 } + y ^ { 2 } } )	\frac { 3 } { 4 } ( 1 \pm 4 \sqrt { 3 } c + 4 c ^ { 2 } )
UN_112_em_270	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	[ x ^ { ( 4 ) } ] ^ { - 1 } d [ x ^ { ( 4 ) } ]
UN_122_em_477	WRONG	x = r \sin \theta	x _ { 2 } = x \sin \theta
UN_112_em_271	WRONG	( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )	X _ { 9 } ( X _ { 2 } X _ { 7 } - X _ { 3 } X _ { 6 } )
UN_102_em_42	WRONG	x _ { i } - x _ { i + 1 } + x _ { i + 2 }	x _ { 1 } x _ { 2 } x _ { 3 } x _ { 4 } x _ { 5 }
UN_111_em_260	WRONG	\sum _ { n } = \sum _ { n } = a _ { n }	\sum d _ { n } ^ { 2 } = \sum d _ { x } ^ { 2 }
UN_452_em_645	WRONG	z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }	- \frac { 4 } { 2 4 } - \frac { 4 } { 1 6 } = - \frac { 5 } { 1 2 }
UN_104_em_92	WRONG	\pi \int _ { c } ^ { d } \{ g ( y ) \} ^ { 2 } d y	Y ^ { a } Y ^ { a } + Y ^ { 5 } Y ^ { 5 } = 5
UN_110_em_234	WRONG	a _ { n } = a _ { n }	a \leq x \leq b
UN_456_em_737	WRONG	( x _ { 1 } , \ldots , p _ { n } )	[ - 0 . 6 6 1 7 , 0 . 6 6 1 7 ]
UN_109_em_208	WRONG	\lim _ { n \rightarrow \infty } \frac { 1 } { n ^ { n } } = 0	\lim _ { n \rightarrow \infty } \phi _ { n } = 0
UN_454_em_676	WRONG	\log _ { 2 } ( 2 ^ { 2 } ) = 5	L = L _ { 0 } + L _ { 2 } + L _ { 3 } + L _ { 4 }
UN_122_em_470	WRONG	y ^ { 2 } + y ^ { 2 }	Y _ { 0 } + Y _ { 4 } + Y _ { 8 } + \ldots
